OlinkID,fa_1_nobs,fa_1_beta,fa_1_se,fa_1_pvalue,fa_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20374,1187,-0.026018164881740035,0.02719616821943496,0.3389230857483667,0.532619451420686,40.61679815301629,O95445,APOM,Cardiometabolic,Unique Protein
OID20375,1187,-0.05254447120286535,0.027906324053804697,0.0599624719466241,0.1578510983855657,31.410340415829218,Q96H15,TIMD4,Cardiometabolic,Unique Protein
OID20376,1187,-0.03526068098911547,0.027417097703720552,0.1986672392129967,0.37073969609362534,30.949833029568897,P05556,ITGB1,Cardiometabolic,Unique Protein
OID20377,1187,0.012222859763485578,0.028900189325831577,0.6724211315683475,0.8058327439385049,34.534450114113355,P08174,CD55,Cardiometabolic,Unique Protein
OID20378,1187,-0.05273477466209668,0.027749237802357572,0.057624630365648265,0.1534032737329598,55.118220702148655,P08571,CD14,Cardiometabolic,Unique Protein
OID20379,1187,-0.07363787588604233,0.027626101855602672,0.00779237904018942,0.04202421390124294,38.45401244975626,P16109,SELP,Cardiometabolic,Unique Protein
OID20380,1187,-0.04005012486307367,0.028616116244031473,0.16190746094602754,0.3212868352649277,35.151252354540496,P15529,CD46,Cardiometabolic,Unique Protein
OID20381,1187,-0.060994523140235755,0.02731984573657118,0.0257625849901539,0.08776694163895088,32.68356122440878,P07359,GP1BA,Cardiometabolic,Unique Protein
OID20382,1187,-0.019761908289901625,0.026947401165508377,0.46349055554856666,0.6466744123477138,32.23146460694246,Q15485,FCN2,Cardiometabolic,Unique Protein
OID20383,1187,-0.012577036219228597,0.029563450217963524,0.6706046545638078,0.8050310316877088,32.17056496508424,P98160,HSPG2,Cardiometabolic,Unique Protein
OID20384,1187,-0.008971778252906642,0.027876602328675282,0.7476319009793619,0.8550261910409865,40.264165708028564,Q15113,PCOLCE,Cardiometabolic,Unique Protein
OID20385,1187,-0.026070569377413623,0.028843768764324977,0.3662578410406959,0.5599224212144112,33.70199203756176,P08887,IL6R,Cardiometabolic,Unique Protein
OID20386,1187,-0.07869523984265425,0.02704288957314877,0.003682215641892431,0.027704103366253407,39.84232351800892,P00441,SOD1,Cardiometabolic,Unique Protein
OID20387,1187,-0.009258837185634371,0.02723874371738692,0.7339818552975691,0.8463230623411419,32.145765388355144,O75015,FCGR3B,Cardiometabolic,Unique Protein
OID20388,1187,-0.05985812810901146,0.02689703188148446,0.026239933181839734,0.08883918432594841,34.704994985195434,P10646,TFPI,Cardiometabolic,Unique Protein
OID20389,1187,-0.030043639697935914,0.02799428263730116,0.2833989314874508,0.4741700496495814,25.872248460409804,Q16853,AOC3,Cardiometabolic,Unique Protein
OID20390,1187,-0.019272752932980166,0.028159619342693062,0.49385064459641415,0.6739147685132206,34.98435880244203,O14786,NRP1,Cardiometabolic,Unique Protein
OID20391,1187,-0.04633368836480707,0.028045872998375215,0.09878787529735206,0.22541526892596414,36.48615740263187,P12318,FCGR2A,Cardiometabolic,Unique Protein
OID20392,1187,0.007582132630924385,0.029431723052168804,0.7967470816348924,0.8851735916453024,41.02300941167323,P80188,LCN2,Cardiometabolic,Unique Protein
OID20393,1187,-0.026702516511245677,0.02738206135128347,0.3296702882726903,0.5220077208131494,34.91389919955727,P20023,CR2,Cardiometabolic,Unique Protein
OID20394,1187,-0.06529088015468898,0.027052946568541385,0.01595460097051153,0.06414759097222175,33.41055194344548,Q9NZK5,ADA2,Cardiometabolic,Unique Protein
OID20395,1187,-0.04837067089449533,0.0274788033889053,0.07861874688975751,0.1919351090351338,39.470818387695545,P55774,CCL18,Cardiometabolic,Unique Protein
OID20396,1187,-0.014548927131833499,0.02846351221654105,0.6093469048424387,0.7649387835028836,23.570279907213102,P19320,VCAM1,Cardiometabolic,Unique Protein
OID20397,1187,0.011313664827448354,0.028390749132237426,0.6903353230342126,0.8186004662186627,35.057065210001795,Q9NPY3,CD93,Cardiometabolic,Unique Protein
OID20398,1187,0.011938376835818458,0.028800188688932513,0.6785658699242589,0.80957062766882,37.812536719442946,P17936,IGFBP3,Cardiometabolic,Unique Protein
OID20399,1187,-0.055560577628449896,0.028080152726091906,0.04808950913463549,0.1351592646159034,43.71556914627537,P36222,CHI3L1,Cardiometabolic,Unique Protein
OID20400,1187,-0.016991587724374813,0.03071046663422893,0.5801747022577635,0.7415367289703898,47.45033316662133,P01034,CST3,Cardiometabolic,Unique Protein
OID20401,1187,-0.06234721726883632,0.028259488735845485,0.02756011609269211,0.0916923606194555,37.76459169765957,Q16627,CCL14,Cardiometabolic,Unique Protein
OID20402,1187,-0.04465093490553741,0.0267104452023608,0.09485652301202514,0.21883631946657417,46.02307439908525,P04070,PROC,Cardiometabolic,Unique Protein
OID20403,1187,-0.09633712387779074,0.02811655055292011,6.328962685299577e-4,0.01132829031577404,33.032961442287586,P03950,ANG,Cardiometabolic,Unique Protein
OID20404,1187,-0.03875181537988229,0.029156308758304814,0.18407112391155528,0.3518900557184278,39.66498903863329,Q9UGM5,FETUB,Cardiometabolic,Unique Protein
OID20405,1187,-0.06885284517358684,0.027941890889064576,0.013876438741047393,0.058907924803835554,35.18217482626879,P49747,COMP,Cardiometabolic,Unique Protein
OID20406,1187,0.007054104201736121,0.027284961351747985,0.7960396953751717,0.8847239656203906,30.577407963454235,P27487,DPP4,Cardiometabolic,Unique Protein
OID20407,1187,-0.036789422307031756,0.02799084567087594,0.18898910815181472,0.35801371557210265,38.82616219157317,Q9Y5C1,ANGPTL3,Cardiometabolic,Unique Protein
OID20408,1187,0.0418076028264347,0.029648724162806013,0.15877543371840522,0.3155000630583946,34.8062025909062,P41222,PTGDS,Cardiometabolic,Unique Protein
OID20409,1187,-0.04664952789835406,0.027552941815185462,0.09070397933499558,0.21332435796864882,45.65838977854751,P00915,CA1,Cardiometabolic,Unique Protein
OID20410,1187,-0.04753942689488799,0.027546427171839916,0.08464758681805806,0.2028072920239211,38.0576719152115,P06681,C2,Cardiometabolic,Unique Protein
OID20411,1187,-0.0531772141516261,0.02789200650938398,0.056823973594476766,0.15168627837137497,34.85263957823027,P05362,ICAM1,Cardiometabolic,Unique Protein
OID20412,1187,-0.05128579806580979,0.02737310282959912,0.06123588576301879,0.15924599117909602,59.9187839826236,P13501,CCL5,Cardiometabolic,Unique Protein
OID20413,1187,0.03647410751873267,0.03369290683723615,0.2792322757588869,0.46934786776493764,34.31739724096451,P24592,IGFBP6,Cardiometabolic,Unique Protein
OID20414,1187,-0.07133095545157052,0.029267557123578522,0.014948975862544704,0.061685128046407446,40.08656575443031,Q12805,EFEMP1,Cardiometabolic,Unique Protein
OID20415,1187,-0.030730930664540034,0.028873512558264616,0.2873981362615082,0.4792047302411539,34.33227694048653,P05451,REG1A,Cardiometabolic,Unique Protein
OID20416,1187,-0.01635375645626088,0.02814734853486195,0.5613483575872904,0.7289299196924255,34.31207074539125,Q92820,GGH,Cardiometabolic,Unique Protein
OID20417,1187,-0.08031190318439659,0.027133903713940186,0.003139759045195666,0.025749575478489613,38.08582122847758,Q15582,TGFBI,Cardiometabolic,Unique Protein
OID20418,1187,-0.06115790961478374,0.02766705547234761,0.027262875576508104,0.09128222830484901,38.2422885792993,P01033,TIMP1,Cardiometabolic,Unique Protein
OID20790,1187,-0.04418275655733403,0.027525656299020276,0.10872991539356089,0.23985039048435317,51.309245655769445,Q86VW0,SESTD1,Neurology,Unique Protein
OID20791,1187,-8.067851174137672e-4,0.026610490478763123,0.9758183422148374,0.984916096095984,40.06140001862749,P53539,FOSB,Neurology,Unique Protein
OID20792,1187,-0.014566934732205642,0.02652949564797131,0.5830517915189097,0.7437591444915203,58.71064196995174,Q92597,NDRG1,Neurology,Unique Protein
OID20793,1187,0.0057853266855696,0.027331994365951483,0.832402245635635,0.9065102239127183,31.562877574011683,A1E959,ODAM,Neurology,Unique Protein
OID20794,1187,-0.028831658585124924,0.02710711343007964,0.28771956947424737,0.4792047302411539,202.07702177243254,P60484,PTEN,Neurology,Unique Protein
OID20795,1187,0.024539376693294514,0.026680004119260112,0.3578835210840676,0.5511557071278871,55.697435226431324,Q8IU54,IFNL1,Neurology,Unique Protein
OID20796,1187,0.027238458109660062,0.027065353131843356,0.3144324073265456,0.5083439859598964,43.73588605859292,P51531,SMARCA2,Neurology,Unique Protein
OID20797,1187,-0.03848663271889932,0.027025623376801682,0.1546890017571192,0.30927219708348797,48.360849914220225,O14579,COPE,Neurology,Unique Protein
OID20798,1187,-0.026539877861598036,0.027009902403799878,0.3260075726196139,0.5204369933190232,35.02309443477633,P15336,ATF2,Neurology,Unique Protein
