protein,Nobs_wmh,model_wmh,beta_wmh,SE_wmh,P_wmh,beta_time_wmh,SE_time_wmh,P_time_wmh,beta_int_time_wmh,SE_int_time_wmh,P_int_time_wmh,P_wmh_fdr,P_time_wmh_fdr,P_time_wmh_int_fdr
OID21087,2797,lm,9.269758304240101e-4,0.018416508213702436,0.9598598734221716,0.4033436594091282,0.01730289041632463,6.161304213532744e-110,0.006343572899850494,0.016707624281654516,0.7042109657968884,0.9995263306067003,1.9159034272506606e-108,0.8982756490020551
OID21088,2797,lmer,0.0013998025891290744,0.019213027697711972,0.9419360660389231,0.33566094056626533,0.017569563317253907,1.3013160828600927e-74,0.0167237360139211,0.0169586398651343,0.32418843473137404,0.9965916938939292,8.866542914219233e-74,0.6832031685074307
OID21089,2797,lmer,-0.05666013490614989,0.03135064012546995,0.07103502016337893,0.06414778622989216,0.008580299617861676,1.1656123751060042e-13,0.012835614243717808,0.008142212665121504,0.11509795999205721,0.793129329477998,2.0825702765494193e-13,0.4200728273679417
OID21090,2797,lmer,1.7088934670201825e-4,0.02432181250077497,0.9943954816801248,0.17077169974816786,0.013829561996620533,9.154779786530148e-34,0.04517818973713504,0.013250030205699124,6.642962386744913e-4,0.9999016157417211,2.256274984487995e-33,0.012527341326745408
OID21091,2797,lmer,0.0019997481103125494,0.020942082970514444,0.9239468960632609,0.3389631058455014,0.016715976882674052,5.111883272191258e-83,0.019901477945140578,0.016102296437913798,0.2166360270604484,0.9943552011325355,5.0650965439373045e-82,0.5758091020385604
OID21092,2797,lmer,0.0638995387829991,0.028928873032447087,0.027427092242385133,0.029636442885657605,0.01157197821970969,0.01051189063875966,-0.025786503404787015,0.011028475265376692,0.01948379656531747,0.7113087538881679,0.013458719376738714,0.14062009224795793
OID21093,2797,lmer,0.05388054140663056,0.027728942790363684,0.0523022855402468,0.11108800987342239,0.012348276811168494,5.47885766028931e-19,0.012211438042050696,0.01178615426157806,0.3002978757845943,0.7588711049652954,1.0894354381650104e-18,0.6650954655238768
OID21094,2797,lmer,0.008082670179226871,0.021742705960947104,0.7101697812144675,0.24208013967472106,0.012012348531599264,4.194510772126432e-82,0.044028450758092676,0.011503662200686044,1.33803790965477e-4,0.9820305321966607,4.019854094073954e-81,0.004116931378864097
OID21095,2797,lmer,-0.01029833209154573,0.028467830802949446,0.7176181972117979,-0.006887957872588572,0.013484381561143139,0.6095428295701713,0.03347183698550022,0.012882374102083156,0.0094434494912539,0.9820305321966607,0.6420517804805803,0.08735190779409857
OID21096,2797,lmer,-0.025732256053816748,0.03058726502057692,0.4004086987551754,-0.049466370257390105,0.007771859009715549,2.4500298727090287e-10,0.005648689327184167,0.007370348955911576,0.4435316784197538,0.9637176672984354,4.096932104078084e-10,0.77353406683827
OID21097,2797,lmer,0.05310482809272958,0.02529018593431787,0.03601418901801958,0.17529848126280617,0.01167562846364444,2.9944992704412235e-48,0.013008787493230672,0.011150067653933173,0.2434812888970174,0.7113087538881679,9.566034281420434e-48,0.6067312936453383
OID21098,2797,lmer,0.01398816446424705,0.027056658584435914,0.605282310170554,0.17188151332341745,0.014114697734434196,6.471639099838207e-33,0.029381821757883342,0.013504684425777588,0.02970478567557676,0.9647934823891748,1.585632949608305e-32,0.18272440176350963
OID21099,2797,lmer,-0.012803081967470315,0.02049408588938335,0.53231101230262,0.3158708938787274,0.01721860401609745,2.2016762621003933e-69,0.01150110640926591,0.016599331405713857,0.48848024564688,0.9637176672984354,1.2119585149000846e-68,0.793885562837756
OID21100,2797,lmer,0.009774121940111843,0.025219399563275336,0.6984276969868739,0.10049600177462152,0.015990531688900054,4.049686642188005e-10,0.04239198163030318,0.015347408785985466,0.00579821922638241,0.9797109958955229,6.733352704843879e-10,0.06444180531831097
OID21101,2797,lmer,-0.001304758780362998,0.022934558651738875,0.9546446263358468,0.20444857732031035,0.013489149577884297,4.140369901995785e-49,0.02847780701326942,0.012930918510374121,0.027765674438598856,0.9987209172439799,1.3522124272104671e-48,0.17533767247776125
OID21102,2797,lmer,0.05151781809014104,0.027417087054675663,0.0605517819227985,0.04849595750905968,0.012674375638202529,1.3426184486988067e-4,0.022009389104073344,0.012104098011719763,0.06917289653555976,0.7661155752326305,1.9023139726352943e-4,0.31396331766062296
OID21103,2797,lmer,0.02751871917677737,0.023039572447720147,0.23262544002804691,0.3148465129713065,0.01559493121213851,2.3401396471783875e-82,0.02036389959734967,0.014983493603565032,0.17428298861796815,0.9575273474331655,2.272501059369577e-81,0.5241040902575318
OID21104,2797,lmer,0.04679551000365931,0.028572768877203673,0.10180934968940174,0.09336121166470278,0.01211469158080078,2.0669027987997614e-14,0.03652702377277815,0.01155503074020652,0.0015969555806478004,0.871741101655609,3.7783345096258305e-14,0.02482926150124213
OID21105,2797,lmer,-0.005049106497433587,0.02595374598561402,0.8457935058081754,-0.12437338937029192,0.014766473427787757,7.084952286065532e-17,0.005202140418506393,0.014147818367524226,0.7131392421568088,0.9904964743103358,1.355321697131515e-16,0.8998490699743539
OID21106,2797,lmer,0.035028128977221476,0.02795699298264609,0.2105460441290247,0.0018094435587105854,0.015159794453508244,0.9050041549432757,-0.013329045746084147,0.014513500457872341,0.3585337453235382,0.9511875410720554,0.9147050985128612,0.7123428273635888
OID21107,2797,lmer,0.017100899111493182,0.029469660162186783,0.56186045008687,-0.100543214812125,0.012526851345289037,1.7386822865857193e-15,0.0023275652777932413,0.01194858193204857,0.8455720379895906,0.9637176672984354,3.245318214361467e-15,0.9479547800846041
OID21108,2797,lmer,0.030097680845927472,0.029727620194626908,0.3115854273150456,0.10616532627367978,0.01215177378792258,5.147829171302493e-18,0.020395646315367548,0.011584472478669854,0.07847013425683914,0.9637176672984354,1.0071689871296644e-17,0.338800889856338
OID21109,2797,lmer,0.04235686927618557,0.026536818775138565,0.11079589159315352,0.07026352854018572,0.014476646265762675,1.3105886313453435e-6,0.021034948962921296,0.013860805727329763,0.12928910144814526,0.8821741424075841,1.9983571045500463e-6,0.4457192518256992
OID21110,2797,lmer,-0.009053263429101264,0.02142190577128986,0.672672504956559,0.22972773128469182,0.014913579812190773,1.3795988269566514e-50,0.023423148434734312,0.014335312770658925,0.1024379268511008,0.9723025249914495,4.61920661076093e-50,0.3945156429883099
OID21111,2797,lmer,0.047324745230838766,0.02874323062085647,0.10000296200480542,-0.04980149140017214,0.009126500947916984,5.485265790380236e-8,0.011241336308844531,0.008673303227357801,0.19510757226084166,0.871741101655609,8.662037766224435e-8,0.5525440718133691
OID21112,2797,lmer,0.016881672939785684,0.028854804490142227,0.5586510808688192,0.14603869052880417,0.012250449385955235,1.177561378301739e-31,0.02360124827116342,0.011684735871287226,0.043543431568158125,0.9637176672984354,2.8329316121613026e-31,0.2318350646151661
OID21113,2797,lmer,-0.022097608953260142,0.026317218238408324,0.40131223857176235,0.15327644329925197,0.013719237826842045,4.005744964776575e-28,0.034064871777328885,0.013126169402856071,0.009528062792945243,0.9637176672984354,9.15464623302731e-28,0.08785655376586418
OID21114,2797,lmer,0.005589497813504894,0.023663624986856806,0.8133248962308139,0.14440400235082357,0.01639872207895935,2.8314232752687016e-18,0.014457590882488271,0.01576171209323003,0.359124672208036,0.9899561268598751,5.565736539078961e-18,0.7123428273635888
OID21115,2797,lmer,-0.0031024599548615042,0.019190639965514716,0.8716054620002904,0.35322435738027746,0.01753740369568264,5.386350059851027e-82,0.012080001880417125,0.01692743774701368,0.47554260070692234,0.9904964743103358,5.128436881089431e-81,0.7879881076339762
OID21116,2797,lmer,0.07364736715806032,0.028771991833647998,0.010632604407933342,0.15095503745813846,0.013587284208224953,7.750135026613713e-28,0.028822028786280925,0.012980088740005308,0.026505953974125748,0.5842296319815751,1.767054967456465e-27,0.17217089659193235
OID21117,2797,lmer,-0.01328065481639796,0.02740612080960152,0.6280828779977263,0.04489952142521429,0.01419391505872979,0.0015843072549070734,0.013156625536369053,0.013578933233414244,0.33272076392201266,0.9688384476367304,0.0021262305353964076,0.690236190875829
OID21118,2797,lmer,0.020102903617316484,0.020621364046872082,0.32988818168500167,0.358803017772142,0.01606492495220823,1.9821598662715712e-98,0.01364213823845801,0.015469367114607915,0.37795488995508664,0.9637176672984354,4.023509228549863e-97,0.7258621178309581
OID21119,2797,lmer,-0.013332241607031673,0.033968212077204116,0.6947839019258626,0.054769788308353384,0.00436654024747199,1.063298555476934e-34,0.009903780963420778,0.004126891168726327,0.016501862692442446,0.9777820632302823,2.658701178493651e-34,0.12828442726066294
OID21120,2797,lmer,-0.030006473683445594,0.025685336362138107,0.24301119961048429,0.16206522327332104,0.013486820137694304,3.9881668554795166e-32,0.03704301364085177,0.012905266020173198,0.00414601566934205,0.9575273474331655,9.666178871116606e-32,0.051308981207593723
OID21121,2797,lmer,0.02079054917045772,0.027218860743475574,0.44516236133952813,0.19657048738668229,0.012576187463247174,6.323454762982847e-52,0.012825382607340528,0.01201023428101429,0.2857171254966672,0.9637176672984354,2.192581052455381e-51,0.6504292506438928
OID21122,2797,lmer,0.026794431659944624,0.027150536796522552,0.32395425231145336,0.1213894374402723,0.013778154567594323,2.7272561899733584e-18,0.013318634250157417,0.013176987864805135,0.3122671955034508,0.9637176672984354,5.364582667087568e-18,0.6732002070588956
OID21123,2797,lmer,0.02856073309110126,0.02088282684360138,0.17174693798379265,0.24975635994186685,0.01086717199032658,1.84161600332714e-103,0.049942019874977706,0.01039710815535919,1.6842183793665806e-6,0.9332360488401674,4.448796345227463e-102,1.8934501241878903e-4
OID21124,2797,lmer,-0.050738296037339425,0.02770630572413326,0.06737621945225634,0.06051678008918285,0.014177834950814433,2.0646061645781645e-5,0.010788496322238873,0.013560993718011867,0.4263928840388186,0.7889813102241673,3.0265014137723045e-5,0.7590416565441332
OID21125,2286,lmer,0.02246851531151957,0.0252375353467596,0.3735682341940034,0.12246222606807354,0.015156447364921454,1.2717098270476685e-15,0.03910751100706348,0.014336873052032875,0.00644988120023488,0.9637176672984354,2.3797745355059766e-15,0.0688065793733086
OID21126,2797,lmer,-0.05991496511339321,0.03126737804807054,0.055642240838083404,0.05352596749218039,0.010104163353795338,1.311360477901792e-7,0.01825172846504464,0.009604267384149585,0.05753873274299144,0.7588711049652954,2.0508863974889982e-7,0.28219079833517446
OID21127,2797,lmer,0.02242518255581409,0.02539888457256737,0.37750746485498243,0.054885893551613114,0.015479143882733984,4.007634730846036e-4,0.017736281712213545,0.014847081176917671,0.23239596169162482,0.9637176672984354,5.567640835676313e-4,0.596394553138384
OID21128,2797,lmer,0.05113785288795588,0.02444603041895565,0.036724678789097145,0.21266257396004865,0.015273596647779613,4.723618106028446e-42,-0.006053965386411633,0.014655819020009673,0.679598689352283,0.7113087538881679,1.3288869801656542e-41,0.8854889583676111
OID21129,2797,lmer,0.011663155601584596,0.028535351961855852,0.6828337647860894,0.15519040914069945,0.010868272918019811,5.049639908792647e-44,0.02427597378794771,0.010351064748504368,0.019118320672262736,0.9744539308928949,1.470129228426385e-43,0.13970712831255994
OID21130,2797,lmer,-0.018089394921604475,0.025611445056011033,0.4801775978295211,0.16647980745537702,0.010722963714516115,2.795260830294432e-51,0.04070282717929508,0.010225775795867979,7.144508065742774e-5,0.9637176672984354,9.545032017465683e-51,0.0026993382086214013
OID21131,2797,lmer,-0.016672104896337032,0.024617477583610825,0.4984189693352813,0.22161677308673688,0.015683145567272662,3.2802117310379263e-43,0.013732361921601554,0.015053540056240357,0.3617630837358752,0.9637176672984354,9.390851018436688e-43,0.7148115768396451
OID21132,2797,lmer,0.017157105606732864,0.028098478158422167,0.5416086387931894,0.09058344187785927,0.011011317623882204,3.5293145661477784e-16,0.020377090852851044,0.010491246181354988,0.05225239366873013,0.9637176672984354,6.677143350711946e-16,0.2615303881741407
OID21133,2797,lmer,-0.014133905502626965,0.030214236147381366,0.6400438064046106,0.05632048253822554,0.011467059840101674,9.809190701542313e-7,0.011320277738527371,0.010920853286796801,0.30006904700648357,0.9709367476161757,1.5043160766321187e-6,0.6650954655238768
OID21134,2797,lmer,0.06478531273822544,0.03002462474070666,0.03120237739504854,-0.06317041254602611,0.012083917548167672,1.9049253780981956e-7,3.6202195039936204e-4,0.011517327891767841,0.9749277540690218,0.7113087538881679,2.964907816922804e-7,0.9897079015781989
OID21135,2797,lmer,0.01392580043239059,0.019500123262710976,0.4753241231353226,0.33653961603181254,0.01738185681338285,1.956043653364873e-76,0.008160892635126869,0.01677129944237304,0.6265998514836871,0.9637176672984354,1.4735864945323515e-75,0.8648276281376039
OID21136,2797,lmer,-0.021302427876879287,0.031182284325600905,0.49467558258264765,-0.00134237807774163,0.010348166147197248,0.8968006365701975,0.015670315884361713,0.009839133704248533,0.11140854323188823,0.9637176672984354,0.907354884283381,0.4164286085253316
OID21137,2797,lmer,0.03342936777665119,0.026104922953146408,0.20066067282728423,0.21768285693395933,0.011839654977124562,1.1855576838684542e-69,0.035957540577716475,0.011303727116001427,0.0014917014860963784,0.9393434348168217,6.613330362495213e-69,0.023316809860212374
OID21138,2571,lmer,0.002221037632721889,0.02801359159614905,0.9368236174588007,0.17591608094142175,0.012387101498547224,2.300142320588839e-43,-0.0013452955357588854,0.011725689028073175,0.9086723790720703,0.9965916938939292,6.5979548607273565e-43,0.9707782763258996
OID21139,2797,lmer,0.03150183562369754,0.026570725951967494,0.2360901893823448,0.08426041755941455,0.014449490261576298,6.434722297394786e-9,-1.2692939823828842e-4,0.013834109854278142,0.992680411875528,0.9575273474331655,1.0414558845672734e-8,0.9971676995383566
OID21140,2797,lmer,-0.006479400330337592,0.02012690428363258,0.7475817325987577,0.31151452630492865,0.01710095839469575,1.635366644146333e-68,0.009951185253161137,0.016488673595357935,0.5462386527821008,0.9820305321966607,8.75490238249035e-68,0.8137897971876048
OID21141,2797,lmer,0.02099860952628903,0.01956000644318882,0.2833080101884394,0.36886917458556007,0.016945136180973673,4.166418334046617e-94,0.013761913825052667,0.016343119940622597,0.3998611116282911,0.9637176672984354,7.336410114709796e-93,0.7402115448318523
OID21142,2797,lmer,0.042620479989509553,0.021727904316642684,0.050113216449954215,0.18491502668049806,0.012554156525755877,1.3091705488640694e-46,0.04413330460315894,0.012031169944946718,2.5107473617422244e-4,0.7588516252835765,4.023875409389774e-46,0.006272576528523523
OID21143,2797,lmer,0.012475010337016073,0.020040827610119185,0.5337816945676259,0.36717557703453096,0.017037037304903732,1.877731716688783e-92,0.013207172189842395,0.0164271731454246,0.42150895323090054,0.9637176672984354,3.032381109326692e-91,0.755871576867437
OID21144,2797,lmer,0.035243159896725516,0.025129761245932216,0.16111458618160757,0.24846781150269592,0.011517484217480197,1.4102347637072304e-92,0.03944016043749245,0.010997849516744235,3.4423298461940563e-4,0.9276464346013957,2.3157956260203564e-91,0.007860882922207208
OID21145,2797,lmer,0.0029732434094698035,0.02427477058720745,0.9025430758137363,0.19464021260108058,0.013683104514757438,9.751950079506033e-44,0.037819595569092,0.013107877275379208,0.003955858261822091,0.9910117769506867,2.813914124619559e-43,0.04984040387631885
OID21146,2797,lmer,0.03635403022417986,0.027778940686109366,0.19096176347747879,0.09908827911454181,0.013836683039359797,1.1337599636235086e-12,0.010268793167074018,0.01322913041113621,0.43771416057130885,0.9375324558441192,1.998781890031071e-12,0.7680310839139802
OID21147,2797,lmer,0.04868731247625818,0.0256745043736503,0.05822378772690754,0.25251522739801247,0.012220480511230484,7.996958247226802e-86,0.05542831566918705,0.011675759043734335,2.218500690633077e-6,0.7657428674198432,9.060119750637187e-85,2.3159562566858868e-4
OID21148,2797,lmer,0.02282632001931827,0.02917746242932467,0.43422171522592745,0.052424676841283505,0.011114896932542846,2.572905801473265e-6,0.03638544437259213,0.010585977829143646,6.009042194930592e-4,0.9637176672984354,3.890145655438719e-6,0.011709620223854748
OID21149,2797,lm,0.027029375687830134,0.018094161734737775,0.13533672711883107,0.4464277773630579,0.017000035730903657,5.656109799600855e-136,0.007322356819300686,0.01641518861488416,0.6555799167466924,0.8976086573945987,5.700968601459758e-134,0.8740213045663605
OID21150,2797,lmer,0.04655399252863182,0.030087793939294685,0.1221360040674746,0.08502628468918536,0.011964297388371872,1.6725399247398574e-12,-0.014676594691862974,0.01140145135177567,0.19816513436882993,0.8854019085025849,2.9362367567655274e-12,0.5563614232244789
OID21151,2797,lmer,-0.008375661785859457,0.02025915591939824,0.6793911031890676,0.3268025736599017,0.017213757206668692,8.182316110562094e-74,0.008872440585144682,0.01659743990871927,0.5930129287689909,0.9744372201420649,5.350539147913423e-73,0.8446644077491592
OID21152,2797,lmer,0.0033048206452949104,0.03246022280098295,0.9189281959465925,0.03226112762866901,0.007776437018671269,3.495175549335595e-5,0.0013143102901276827,0.007371301004519571,0.8585061604800845,0.9941094748026512,5.070172769582106e-5,0.9548083137610798
OID21153,2797,lmer,0.0179215308070914,0.02879547267423408,0.5338482051132791,0.061369045968740855,0.014005067202966938,1.2398545417618825e-5,-0.01833585464104225,0.013385203973540129,0.1708955148758642,0.9637176672984354,1.827581858582946e-5,0.5187202388184331
OID21154,2797,lmer,0.0024774480868433174,0.029310771430796963,0.9326583681075795,0.1024454490345861,0.010195227653884293,3.510164992117116e-23,0.015731650894498638,0.009699039692478482,0.10497775294924461,0.9965916938939292,7.456549616248787e-23,0.40058743064052477
OID21155,2797,lmer,0.013106934059038879,0.023437570430941322,0.576140935245209,0.23695292415324765,0.012489827204316704,1.0405122730907409e-73,0.04501237557587005,0.01195405603235164,1.7140323886098897e-4,0.9637176672984354,6.728799500540344e-73,0.004960511556343275
OID21156,2797,lmer,0.03597788327517673,0.03048167705211624,0.2381762695738529,0.04293453025889284,0.011184012077353825,1.2761713342594058e-4,0.0011543891537386317,0.010646681288258974,0.9136685977875021,0.9575273474331655,1.8116798494610212e-4,0.9716317377499754
OID21157,2797,lmer,0.02005567440719698,0.02518161420273443,0.42597973328758487,0.03138753292470365,0.016213648797477238,0.053029610203844696,0.020579340431386272,0.015565413289888894,0.18629019138401312,0.9637176672984354,0.06439781912166101,0.5396692065564622
OID21158,2797,lmer,0.047639462236082473,0.02119170311727991,0.02480865841867876,0.235854194073352,0.012117525583916815,3.623293792758901e-77,0.0454930398837117,0.011610783470422594,9.244232488738908e-5,0.7032694416704499,2.801822157733933e-76,0.003175067048609117
OID21159,2797,lmer,0.016913565753846428,0.027000589681673428,0.5311968736552477,0.1110743484586232,0.0143639324923422,1.6845309965530676e-14,0.008849985860455777,0.013747395771999404,0.5198121185616787,0.9637176672984354,3.0832085804161654e-14,0.8050297525044399
OID21160,2797,lmer,-0.002217661612448372,0.018722275262812192,0.905736997934883,0.3987573123940527,0.01717689065521566,2.874516122565706e-105,0.008776158397547858,0.016580393316762483,0.5966538321845286,0.9915483587053977,7.370360198473297e-104,0.8460758189085394
OID21161,2797,lmer,0.04125643794777354,0.028452493075560498,0.14740307166464298,0.0748088345259478,0.013982220874235592,9.849664828438939e-8,0.009558735013424524,0.013365493319048105,0.4745888988667608,0.9035116493164319,1.5478801233079041e-7,0.7872398558666708
OID21162,2797,lmer,0.0020514747375571956,0.024050558265016213,0.9320425722205603,0.2704727073827713,0.015662667178997135,3.060811424821364e-62,0.023797089670732657,0.015039223135918317,0.11374237653869526,0.9965916938939292,1.3659163045424193e-61,0.4188554549317333
OID21163,2797,lmer,0.027590520715753162,0.026613928627796112,0.30015154966321084,0.17230675624349945,0.01578234117995099,5.810231907106619e-27,0.011720636153444102,0.015131215273286707,0.4386749385656207,0.9637176672984354,1.312465831875784e-26,0.768272525720377
OID21164,2797,lmer,0.003780634399969112,0.025452110752202092,0.8819498111657663,0.023178953231120777,0.015502837051704221,0.13504156363567593,0.019449496985435407,0.0148696713212606,0.19103567696952678,0.9905478526706181,0.15726155000282102,0.5463769900018853
OID21165,2797,lmer,0.028308370991037318,0.03115170549532767,0.3637302305465766,0.03257497309262211,0.011701871584045523,0.005426870292107123,0.0097363007664796,0.011142998071791232,0.3823625877471514,0.9637176672984354,0.007075263989219054,0.7295338407212294
OID21166,2797,lmer,0.0019081876411523914,0.02039997685671683,0.9254960262220735,0.33184043293419374,0.01719316266092892,5.063394389489705e-76,0.021121091919622317,0.016575578046648845,0.20274035327513018,0.9949858493345813,3.7000754501196017e-75,0.5584809727799015
OID21167,2797,lmer,-0.004717427082264835,0.029765930605583513,0.8741094556079132,0.12243372596432156,0.011324740711316552,1.7545242192241434e-26,-0.0014276690453624878,0.010785658235506292,0.8947080562334697,0.9904964743103358,3.914865872360436e-26,0.9643829540819512
OID21168,2797,lmer,0.029600903962488753,0.03119865929146396,0.3429732067150024,-0.07517473495834838,0.010750269695346927,3.717728524123058e-12,0.010595291198332354,0.01022592310654831,0.3002807984315501,0.9637176672984354,6.449210964992105e-12,0.6650954655238768
OID21169,2797,lmer,0.016139279483494695,0.024069300651153508,0.5026855862660025,0.25862926415342014,0.016125233461529755,1.9715123441428396e-54,0.0045378470502796045,0.015490443901355677,0.7695968432561002,0.9637176672984354,7.331718297620254e-54,0.9210053643839778
OID21170,2797,lmer,-0.03955990517077578,0.024206376777244153,0.1025425253356762,0.19130488886526192,0.01601786264231346,9.083249794421133e-32,0.002074246619294127,0.015384239397477956,0.8927613791340591,0.871741101655609,2.1906220420043706e-31,0.9642865333760157
OID21171,2797,lmer,0.04157330428522009,0.02965096036085586,0.1612194282509439,0.12871486642628385,0.011060976859736142,2.7568776616418876e-30,0.011701236687331243,0.010531772561884022,0.2666941782401578,0.9276464346013957,6.509170763311176e-30,0.6320190546860598
OID21172,2797,lmer,0.05053527831849013,0.02408781402689807,0.0361804014409273,0.05668304444261823,0.016348371324680862,5.374691665342456e-4,0.022897601185880533,0.015708071424034048,0.14509255141796484,0.7113087538881679,7.428001767279433e-4,0.4734987812248327
OID21173,2797,lmer,0.0227784911692332,0.03112626297956878,0.46446863752909484,0.026487981987068313,0.011249860056701142,0.018648130569623368,0.0040447300563993295,0.010707348606065687,0.7056575560611091,0.9637176672984354,0.023555957500003933,0.8986681810999555
OID21174,2797,lmer,-0.006732547958571727,0.021258156113037097,0.7515402634982302,0.3310791124480149,0.016819035882131596,9.833858634091396e-79,0.013720534086290818,0.016199378605176073,0.39711543909149727,0.9820305321966607,8.029153292583562e-78,0.7400056706874072
OID21175,2797,lmer,-0.0027804978804636003,0.02029457089702108,0.8910554181209773,0.33628905064260434,0.017178673046352066,5.797609304407056e-78,0.011360260041391752,0.016562679256732042,0.492864366209704,0.9905478526706181,4.655607691423579e-77,0.7979028212481254
OID21176,2797,lmer,-0.028467391401785076,0.023764316860622137,0.2312648109055719,0.20911952687216784,0.016062163672111038,3.417545609265309e-37,0.013703168191157761,0.015432047392203687,0.3746728461474381,0.9575273474331655,8.895356915300532e-37,0.7224068135151461
OID21177,2797,lmer,0.02498220569061329,0.028589333461093634,0.38243519931323033,0.10041636529178603,0.013325411702210471,7.439717643085569e-14,0.02935312659408838,0.012727408678724387,0.021203505419418817,0.9637176672984354,1.3382335181993303e-13,0.1496944692796497
OID21178,2797,lmer,-0.016054671330976277,0.023930998900761405,0.5024677557934175,0.05705965010163261,0.014909411083830032,1.3379846034999092e-4,0.0069390101714980066,0.014305706955055935,0.627696364761135,0.9637176672984354,1.8966677963289208e-4,0.8650431278627052
OID21179,2797,lmer,0.005166872588960232,0.020103487501048043,0.7972259099736768,0.321154755549264,0.01729217507284027,5.907182404701569e-71,0.012975084441038478,0.016676076967349105,0.4366286794132611,0.9872204320553253,3.453338833788537e-70,0.7674477630336514
OID21181,2797,lmer,-0.006340411627894462,0.022689943751154892,0.7799719539434453,0.18772567167580095,0.016806575132796583,4.091563044645634e-28,0.00470141445564456,0.01617079556171613,0.7712863020437234,0.9872204320553253,9.34346779648374e-28,0.9212954274244114
OID21182,2797,lmer,0.0017278600513457578,0.022815476665227055,0.9396487904111734,0.27764192844113744,0.016559552995261847,5.304900851609836e-59,0.0250291270326983,0.015928012072627427,0.11626122005791655,0.9965916938939292,2.2183440900222534e-58,0.42267605252399265
OID21183,2797,lmer,-0.008650586703592967,0.02658942922713793,0.7449976686498578,0.09887850331552439,0.014217770108852997,4.831351105647755e-12,0.018297546212391103,0.01360861022310142,0.17893234367731853,0.9820305321966607,8.356236261425081e-12,0.5317375880776
OID21184,2797,lmer,-0.015575828315858837,0.02430505156458635,0.5217840080185052,0.13087080348931926,0.01708756504662037,2.961554357489571e-14,0.002779117774857722,0.016427573934724226,0.8656783003548729,0.9637176672984354,5.383472255560956e-14,0.9581134691167337
OID21185,2797,lmer,-4.406634128767539e-5,0.033010185480674636,0.9989351616435784,0.03622060840348068,0.006909804328924554,1.7686212280238582e-7,-0.005895048690784338,0.00654383413558913,0.36778238959903786,0.9999016157417211,2.7571625864073263e-07,0.7188466894856186
OID21186,2797,lmer,-0.014638762549401968,0.02105253959225105,0.48701885310300763,0.22525177586025652,0.01727257666813804,2.6653581689297243e-37,-0.003962724698502186,0.016645419995147456,0.8118554715154817,0.9637176672984354,6.956108864090701e-37,0.9332790882682026
OID21187,2797,lmer,0.057353589907097144,0.028153000616077152,0.0419121620799941,0.11645817459782445,0.015048121173576472,1.6070905606491614e-14,0.016760439128338193,0.01440329823762607,0.2447138254308206,0.718294131274844,2.943311847604949e-14,0.6082470337876604
OID21188,2797,lmer,-0.011686263488570782,0.02487315579525449,0.6385848264267777,-0.010871830029921427,0.015748507041532304,0.4900636494509487,0.027840526092859665,0.015114769570322569,0.06564281860231151,0.9709367476161757,0.5256719439798617,0.30407917396918627
OID21189,2571,lmer,0.004574782602773956,0.02827570243370437,0.8715059756462978,-0.07397872192667161,0.015587398212603345,2.245349372117603e-6,0.014855036497827885,0.014799237219552333,0.3156340414916908,0.9904964743103358,3.398838019005569e-6,0.6755151990834452
OID21191,2797,lmer,0.010991365908815871,0.028835858892141727,0.703163520087642,0.13316164583075465,0.011095693925385135,4.842110410297714e-32,0.026654148122193078,0.010569078624385364,0.011755286793241065,0.9815394802034638,1.1716464179884287e-31,0.10135900677475998
OID21192,2797,lmer,-0.00480256440406018,0.02229952749717984,0.8295296479066986,0.05231741422302737,0.01726636130243963,0.0024779335438417263,0.029395517669995968,0.016624691142419688,0.07719332497941293,0.9904964743103358,0.003292272613022439,0.33626838884474514
OID21193,2797,lmer,-0.006947742326581933,0.029862288437074478,0.8160767388121822,0.0922093924348008,0.011618120414705972,3.5105248930468297e-15,0.025335905987173245,0.011068322844745718,0.0221883500081748,0.9904964743103358,6.5192276126911584e-15,0.15385598158863995
OID21194,2797,lmer,0.003703009384073099,0.02263054523877302,0.8700596957136071,0.21804849298250184,0.016758364434504357,3.769357355155387e-37,0.024124464875677546,0.016124344895258706,0.13478405500729332,0.9904964743103358,9.802341235871171e-37,0.45598818609527586
OID21195,2797,lmer,0.06046736113038748,0.025965258577321477,0.02008243504645813,-0.003428289279745363,0.013832213350401284,0.8042782316401424,2.612523338333578e-4,0.01323878845702247,0.9842577873929862,0.6829696021346061,0.8245897127618859,0.9937773791190669
OID21196,2797,lmer,0.01074674212864175,0.03024793933435836,0.7224534145077051,0.0609186512984095,0.008669776055599217,2.945162011705416e-12,0.023236702052347402,0.00823065362459807,0.004805664423351284,0.9820305321966607,5.1364609547821786e-12,0.05733451881410532
OID21197,2797,lmer,-0.0015876491640579077,0.020155535112394082,0.9372329356267239,0.29564922049533476,0.017823148909320217,7.376794419093022e-58,0.0018256961712450918,0.017195098628741835,0.9154546034086322,0.9965916938939292,2.97822791257029e-57,0.9716317377499754
OID21198,2797,lmer,-0.036291744313311045,0.02144963515320376,0.09099201733695118,-0.1831680480810938,0.01676539369452633,5.281439006002751e-27,0.0030348138349373457,0.016144690311347843,0.8509158306116504,0.8679667538313223,1.194864258091799e-26,0.9511384217506135
