protein,Nobs_fa,model_fa,beta_fa,SE_fa,P_fa,beta_time_fa,SE_time_fa,P_time_fa,beta_int_time_fa,SE_int_time_fa,P_int_time_fa,P_fa_fdr,P_time_fa_fdr,P_time_fa_int_fdr
OID21423,3499,lmer,0.03639621254807119,0.024409899888024587,0.1362155030980561,0.09193419294375442,0.012707309470440232,6.238450955957323e-13,0.018090775767528725,0.012677643503764676,0.15371719645499687,0.3848756364573429,1.0455844119417003e-12,0.33681811487103136
OID21424,3499,lmer,-0.02923941029140043,0.02609220824378869,0.2626766578563934,0.07887945732571515,0.011049941360248373,1.2456084892323643e-12,-0.011959143232883754,0.010999923767859403,0.2770588561699557,0.5144695045838825,2.0781470399692928e-12,0.47121342224343066
OID21425,3499,lmer,-0.03664701197789256,0.02372751261138613,0.12273564592275264,0.03860777647043159,0.013222347747963145,0.0035340864655806076,0.040841679902544004,0.013201072381645149,0.0019991542243089763,0.3705038622568154,0.004538723523239066,0.02476512194311626
OID21426,3499,lmer,0.01878124255805225,0.026390199756860536,0.47680567765987114,0.1739835383296302,0.010068593245925888,3.886976370476393e-63,0.005126571406303018,0.0100124197302731,0.6086843413004219,0.6857746230274774,1.3509669358980376e-62,0.7548512217314949
OID21427,3499,lmer,-0.024024567565851397,0.025607483952691978,0.34833918264332375,0.008041112173930028,0.011429573664650762,0.4817901358553234,-0.016952669917795676,0.0113841112304399,0.13658122413586438,0.5885522721771302,0.5126583789971279,0.3183627736436456
OID21428,3499,lmer,-0.01586048859969188,0.018889350918166275,0.40127365169943596,0.3239262986886273,0.01528163638839733,1.4023281889053756e-91,0.027956896595066026,0.015310812256023243,0.06798216627357469,0.6237453455274237,1.0299008281835208e-90,0.23186916221430431
OID21429,3499,lmer,-0.03125648653528994,0.025082231207760028,0.21295122206673434,0.07717320357548828,0.009828573872735629,6.132090205611633e-15,-0.029373907903689146,0.009776330891253873,0.002687501760713474,0.4655620210179989,1.0650088931077127e-14,0.03154846444403809
OID21431,3499,lmer,0.005134528445810642,0.025164850485667765,0.8383604880263635,0.1932421986394976,0.009252542370269913,4.16788171654096e-89,-0.01740843548335051,0.009197612452182962,0.05851917194134314,0.9167705598582344,2.7942014351947764e-88,0.21828776834048885
OID21432,3499,lmer,0.021414433782444835,0.02750888051871165,0.43645633308369214,0.18715147652427538,0.009335701701483859,1.0145046897414796e-82,0.009153016618480794,0.0092733503324578,0.32373327739215885,0.6559186949118931,5.411308773931286e-82,0.52314342908823
OID21433,3499,lmer,-0.05447082800990573,0.021746118838219204,0.0123846635352957,0.2565897743942747,0.013988984477666338,1.9426457240417354e-70,-0.010869429121274216,0.013987111428912286,0.43717580046632554,0.13308960115319607,8.054402058686514e-70,0.6209255902638822
OID21434,3499,lmer,-0.04744875409510672,0.02079689877449702,0.022693677741718817,0.14380060817670517,0.015417777485633631,2.3827509565122972e-20,0.010148354370288083,0.015436105494544045,0.5109599919874721,0.1759636271027578,4.5284662196914465e-20,0.6804264494666884
OID21435,3499,lmer,-0.03997976409955386,0.026725478419791122,0.13493491380105974,0.03554487989624181,0.011523858198626417,0.0020624877914077423,0.004043314130753929,0.011473850992245259,0.724574561769239,0.38221567534118106,0.0026734597846052462,0.8341596865110222
OID21436,3499,lmer,-0.03561207312368917,0.0178164678510275,0.04585587196688423,0.39402328308819823,0.01529558170077959,1.7527770667225527e-129,0.03149720248366524,0.015331556490786536,0.04004565025524466,0.23598012985775108,4.700337033055065e-128,0.18237829995430663
OID21437,3499,lmer,-0.03762074098680219,0.018321604448253367,0.04025712861902472,0.375895320057419,0.01509633309833252,5.092553438974876e-122,0.029203051180696975,0.01512728041438796,0.05366477281990083,0.22328574374460958,1.1539173412498886e-120,0.20914950793676018
OID21438,3499,lmer,-0.005064954455850767,0.023859659723243092,0.8319243147754001,0.055667616710096714,0.011881602707041462,2.9530737384580318e-6,-0.014101979836733386,0.011848208874025637,0.23407985555575478,0.9147424296942961,4.254230920410461e-6,0.4272078459120604
OID21439,3499,lmer,-0.07016104814052973,0.02229592315187296,0.001691743481582841,0.24285620899517169,0.010210751020797154,1.8764714981289763e-112,-0.037221634069954095,0.01017291428862402,2.5887633373636987e-4,0.05097903295532623,3.0814192073207855e-111,0.005254830024384785
OID21440,3499,lmer,0.011711880183668281,0.024135162596977476,0.627580360239343,0.20046062380163124,0.011061847523836859,6.926904028287302e-69,-0.026647172192673336,0.011020950306099508,0.015687552476714765,0.7924675407757718,2.773608284203258e-68,0.1081627477398309
OID21441,3499,lmer,-0.01928013069313526,0.02429298304707701,0.4275578731750903,-0.006643153673451318,0.012388255332714886,0.5918380502542055,0.0034594340775972307,0.012356595047598116,0.7795276896997988,0.6460989656832328,0.6202734388286277,0.866043115542574
OID21442,3499,lmer,-0.03270473822550821,0.019171243848636214,0.08828330782178868,0.3029899473353287,0.015425411470621238,8.101539818158127e-80,0.024654422027565716,0.015454204891760765,0.11077304813355779,0.3237789620414255,4.0410923017877484e-79,0.2885825487472276
OID21443,3499,lmer,0.01658060421398485,0.026668414438240553,0.534237118280604,0.06562805449654602,0.01130159013418817,7.202474237187332e-9,2.453693952662607e-4,0.011250512411875755,0.9826016698369602,0.7308235990555503,1.1162689393053326e-8,0.9897121574546639
OID21444,3499,lmer,-0.042312831255831705,0.022258664012224597,0.05754970207174993,0.2890348107542381,0.012168418575932094,3.167656846200346e-112,-0.039255375210549726,0.01214636640279356,0.0012468034242179655,0.26532772737496063,5.1439227563575616e-111,0.017777592238971282
OID21445,3499,lmer,-0.029734627426579688,0.020112156298360034,0.13955563038533722,0.2351394765406245,0.01569019164401425,1.2868763197011312e-48,-0.009235979543101402,0.015715595522286244,0.5567927061445661,0.38738946592245077,3.51217505367545e-48,0.715386848378271
OID21446,3499,lmer,-0.021478286812172537,0.018535142493866074,0.24677599556567212,0.26031401512384894,0.01069385682612662,3.224774443417913e-117,-0.04663198300337795,0.01068055787579357,1.3195467452412078e-5,0.4981534772365052,6.28401046540704e-116,5.510050194771501e-4
OID21447,3499,lmer,-0.023927124460426042,0.026686503211883816,0.3701141479388512,0.08802909751165182,0.010070554874090818,4.261243420884898e-18,-0.03302537937628661,0.010013292516614722,9.87779765302259e-4,0.6021034523184845,7.833719823425508e-18,0.01519621186304475
OID21448,3499,lmer,-0.030851194488504263,0.019156599491324852,0.10755939904156686,0.3222898364619847,0.014181645731374811,8.506850053101594e-104,0.0035937979599143864,0.014198329539037291,0.8002018566127109,0.3517452461331734,9.867270914768239e-103,0.8802237662006265
OID21449,3499,lmer,-0.027795744507947473,0.024407082162191292,0.2549985921146033,0.08518049335915642,0.012492157021535064,1.1567036161928132e-11,-0.014562171200506496,0.012460722391774428,0.2426641469112854,0.5068880156828489,1.8983967827802317e-11,0.43462174944998966
OID21450,3499,lmer,0.006775052063256624,0.024388324889484843,0.7812150221715491,0.10699485609663781,0.011836351025201407,3.154487086417874e-19,0.004341227874922544,0.011799819184611,0.7129761504079334,0.8881725047870238,5.899274314522998e-19,0.8292993583933105
OID21451,3499,lmer,-0.045282535681139664,0.01965100480366253,0.02137531582797125,0.3886315275686412,0.008061803113159391,0,-0.04173533618515918,0.008022678924834046,2.1401305411706875e-7,0.1716484839702197,0,2.0852005239473067e-5
OID21452,3499,lmer,-0.054246117715861526,0.02304229233049217,0.018725478089260766,0.09708051522286988,0.013353924833198826,4.842569729535353e-13,-0.012676585302290131,0.013337942863780403,0.34199855909830057,0.16471247405768383,8.149010546592883e-13,0.5418221074495028
OID21453,3499,lmer,-0.03908079672255487,0.02288778150472389,0.08799296230458495,0.05936598259733041,0.014333267733521692,3.564221012611301e-5,0.025121274021755752,0.014327512154924156,0.07967012623432765,0.3237789620414255,4.972896429528799e-5,0.2495989056623148
OID21454,3499,lmer,-0.011552061460608757,0.02494944698568404,0.6434357967964297,0.08587778814608071,0.009336487632627165,7.710113018656481e-20,-0.019701802476818887,0.0092826408199537,0.03390582494856568,0.8037078547915295,1.456797695768125e-19,0.166265798293288
OID21455,3499,lmer,-0.022256767514109637,0.021925712559171192,0.31026646308375194,0.3221862066799022,0.012882249581503035,6.457462350361504e-123,0.028519822411803813,0.01286867179369405,0.02677142155407521,0.5582201791376213,1.5100129960085342e-121,0.14411209061245273
OID21456,3499,lmer,0.0657681770862875,0.02708402638590242,0.015317590879305443,0.01869462251386396,0.007045715151200576,0.008023587484217382,-0.004133952957818388,0.0069839316924088365,0.5539593074463253,0.1497148946387489,0.01012505457247729,0.714417768003845
OID21457,3499,lmer,-0.04367678270533254,0.021129835368272294,0.03894363981679637,0.22282285272639793,0.012186401584590521,4.718606633242639e-70,-0.048154758763199516,0.012171199800212747,7.830907470933847e-5,0.22098170285534682,1.9453437502070851e-69,0.0021799754797656797
OID21458,3499,lmer,-0.03686982075549071,0.021681825688825283,0.08930017390403686,0.2153274748906407,0.011943790283019904,2.9246925893021617e-68,-0.016378667448081335,0.011923112326481093,0.16966818954633744,0.32546684329364056,1.1536945261174384e-67,0.3575597867961446
OID21459,3499,lm,-0.04169305873541389,0.017126195456694814,0.014963856363344501,0.3616045010968023,0.015757255383815966,1.1814556799048684e-108,0.021405682947719915,0.015801647879869905,0.17561729790172406,0.14826899033917282,1.6444737868390144e-107,0.36458051261842295
OID21460,3499,lmer,-0.014695190320459505,0.024310105706530347,0.5456342107669178,-0.03217381467814298,0.011808522717039466,0.0064840382628697365,-0.019351641793543727,0.011772185364877029,0.10034183470342778,0.7404311968763698,0.00821892621091424,0.273599983990783
OID21461,3499,lmer,-0.050717422832645166,0.022203803345545926,0.022536088641290232,0.2738349251940422,0.011977749740677529,6.947624461730034e-105,-0.03387650703797106,0.011954344159656944,0.00463845037470151,0.1759636271027578,8.532733740183568e-104,0.04703217197548008
OID21462,3499,lmer,-0.03889070844857534,0.02583041829809783,0.13243156172648127,0.020528390585417527,0.009423130050152629,0.029465596912177684,-0.02221243124967222,0.00936648428403414,0.017797432860314755,0.3790257846530059,0.03566374317776206,0.11385129519756886
OID21463,3499,lmer,-0.05661155118086174,0.02437616713961211,0.0203786362137661,0.14187933023283728,0.01130146179466482,4.628226472842856e-35,-0.026000238786913373,0.01126105918509073,0.021037343170395385,0.1703975626678488,1.0677431712801633e-34,0.12429155549795681
OID21464,3499,lmer,0.041712141260420624,0.025801598134781365,0.1062203504780466,0.06065562122882574,0.011258392532466034,7.838097554754971e-8,-0.015543650997173216,0.011210933450784825,0.16573434021460695,0.3496419869902367,1.1846307731410952e-7,0.3533489981380716
OID21465,3499,lmer,-0.03025009535132411,0.01951324858045086,0.12135189064298668,0.3302827077740615,0.014870994300711182,1.3074818792664796e-99,0.013887081497508027,0.014892184984121388,0.35116866273825065,0.3704323019679547,1.2408342639921817e-98,0.550284810351328
OID21466,3499,lmer,-0.01338954356152705,0.025935345319727802,0.6057645384808094,0.22572899384303907,0.011017669357844716,4.276310532596568e-86,0.019007350191356402,0.010968152042997342,0.08323426388673524,0.7796784438482632,2.535427116993868e-85,0.2536569375667822
OID21467,3499,lmer,-0.05043786002964437,0.021049238440367518,0.016720438682399506,0.22612625829012872,0.011865257116087038,1.5201656082028203e-75,-0.013728113951078723,0.011847603649938648,0.24668528739868625,0.15746712441223035,6.997549720908416e-75,0.4384424646053488
OID21468,3499,lmer,-0.04940558621062334,0.027832731637704815,0.07613908130527236,0.10454419693842497,0.009739612489813169,2.7826321276962584e-26,0.0019239473975214035,0.009677274430792901,0.842427948811706,0.303738007873807,5.71182142503944e-26,0.9080256928987928
OID21469,3499,lmer,-0.0014351199503386143,0.026443868598311458,0.9567288602731925,0.08361399375221233,0.005947886255390287,3.6875367652175205e-43,-0.018507021315029536,0.005890439365910596,0.0016998495430597489,0.9778036568456441,9.38908533513137e-43,0.02238135231695336
OID21470,3499,lmer,-0.02657742503246938,0.01864210520713957,0.15422870621384072,0.2690756514739068,0.015836808990663833,3.043621857821775e-61,0.02741794544911598,0.015872859794773722,0.08423497138213132,0.4083428516875511,1.0155829555266037e-60,0.2544056164547118
OID21471,3499,lmer,-0.03566186831643571,0.01844873969770933,0.05347090964117177,0.32738646888952144,0.015575547130872076,3.178186143936367e-90,0.02926159724538532,0.015610299737739022,0.060982905527637986,0.25568866620491554,2.211866213982381e-89,0.2214323389531501
OID21472,3499,lmer,-0.03674813010109875,0.028602569579344452,0.19911920100620298,0.027698118909786174,0.005576632886503266,7.298013285025311e-7,-0.0029831799023099115,0.005518808410672546,0.588871236230458,0.4579271632896391,1.0735829306557114e-6,0.7390599499792309
OID21473,3499,lmer,-0.039059471241898805,0.02368905754459932,0.09944410955146002,0.1481828336535074,0.013662123376563081,8.52019178742776e-27,0.007057978221423683,0.013645077773742735,0.6050268097819264,0.33957375259219347,1.7650262646811726e-26,0.7522302700946707
OID21474,3499,lmer,-0.039051192964438694,0.022593772442411154,0.08417464446881047,0.17470476378879304,0.012990733409010509,8.199262824695209e-40,-0.030659814471742583,0.012974110401512926,0.018200536187488094,0.3155097652140842,2.000537999714866e-39,0.11473008191592297
OID21475,3499,lmer,-0.032646083065142245,0.018600369524590436,0.07949550266648475,0.31380881172450464,0.015432049375442684,5.523946014763492e-85,0.029456921467924915,0.015464487677541584,0.05692504804943429,0.31040078607945937,3.1536121486628293e-84,0.21498211691423086
OID21476,3499,lmer,-0.03828141293045871,0.019665238151081347,0.051812024550565244,0.36018192326288956,0.014436273488928592,1.914183923148168e-122,0.024192975481637433,0.014452194679409435,0.0942621800632977,0.2510199453534615,4.3712184432516364e-121,0.2672437946896403
OID21477,3499,lmer,-0.021362311546934503,0.018199680839786087,0.24072052961737847,0.2958402720355263,0.015844289163845733,8.545406774574632e-73,0.03078906253834728,0.015883112006884307,0.05268256480059165,0.4909999186204369,3.711474591691181e-72,0.20814363670700406
OID21478,3499,lmer,-0.037324870545837933,0.023269775541516085,0.10897984860797169,0.1378338592606978,0.013597826192529215,1.1287305532859076e-23,0.011493389465966893,0.013582725643525227,0.39753984332215686,0.3517452461331734,2.2444077600372162e-23,0.5919556607390039
OID21479,3499,lmer,-0.034628022174195805,0.02076163704982605,0.0956036824694431,0.3143267307762232,0.014476091222542125,1.246500800253268e-95,-0.007003819433266694,0.01448532575469947,0.6287774032916591,0.33617585752494517,1.0263441800395218e-94,0.7709380662003018
OID21480,3499,lmer,-0.05064431332005536,0.02314351559858589,0.028843887414316077,0.10171804659372916,0.01313047547816963,1.3779445664323136e-14,0.042748722044536835,0.013111834576749653,0.0011286777727522127,0.19697403972375546,2.3734425266244268e-14,0.0167468280698209
OID21481,3499,lmer,-0.06803667336776349,0.024637661001172918,0.005842419654394085,0.1295409993676589,0.01154690287242053,1.6641095214987936e-28,-0.0029801051610553585,0.01150695295683316,0.7956709931517509,0.09081909465016044,3.5273329451348613e-28,0.8776401181066295
OID21482,3499,lmer,-0.05031439557430994,0.01962788487669663,0.010487338395610458,0.23334549501953133,0.012382723765487866,5.204710443123851e-74,-0.02717488452147143,0.012378666808057805,0.028238867522110158,0.12558135067262385,2.315581221499394e-73,0.14825152229255836
OID21483,3499,lmer,-0.019636479246240342,0.02529268571955549,0.4376843695648469,-0.07569502934431512,0.011880799074762706,2.2393703909944232e-10,0.008010898444182112,0.011839981210563113,0.4987278255891363,0.656414270004129,3.588640160568366e-10,0.6724084106074932
OID21484,3499,lmer,-0.01696366456972181,0.025868544866341294,0.5121026074956214,0.056859359031264024,0.011370456717326933,6.127306042979542e-7,0.024355050940470736,0.011323396519713945,0.031588695924431344,0.7107672942591174,9.036385249056107e-7,0.1600051408890296
OID21485,3499,lmer,-0.010223187039628897,0.030071224558378826,0.7339426488715282,0.054170802249170986,0.003532763291211206,1.273468671883951e-50,-0.0019477467445333475,0.0034907614186451587,0.5769176637829614,0.8599981341801208,3.5688867957016193e-50,0.7306979378820074
OID21486,3499,lmer,-0.011109454544523181,0.02044947755371687,0.5870499781024056,0.22077462840942827,0.011727520361525407,7.016794249653292e-74,-0.043221790470853845,0.011712196565505921,2.2902067572923307e-4,0.7697303696758615,3.1170348923611815e-73,0.004714277712370058
OID21487,3499,lmer,0.06824526834314794,0.02468731530933307,0.005791237738907957,-0.005463840999391418,0.012187910143706421,0.6539770201882096,-0.027665423747181398,0.01215252502897426,0.02290442687057771,0.09052517401619938,0.6802757402171306,0.13153170872828812
OID21488,3499,lmer,0.05691284510377544,0.023426752280191417,0.015271763493721533,0.10801401506845046,0.011566079338506938,2.1456945221366162e-20,-0.022975561171720775,0.011532504924159142,0.04645958858481674,0.1497148946387489,4.085905594922039e-20,0.1985637806271477
OID21489,3499,lmer,-0.049654643907999216,0.018938044798191965,0.008854478899027981,0.3741045334667247,0.01362863672873771,1.2300318976948691e-144,-0.020974656807150865,0.013641258980418954,0.12428208819825065,0.11753546135712005,5.9923053949368375e-143,0.30450674250082704
OID21490,3499,lmer,-0.004180371552688733,0.021429953144346245,0.8453704296999519,0.1710188208252471,0.011051471811591055,1.4400875621314778e-51,-0.048029690738076454,0.011024556610059485,1.3774869272173764e-5,0.9207576737180169,4.0867727612721453e-51,5.592214289244987e-4
OID21491,3499,lmer,-0.007763170449127959,0.025928853679251056,0.764685120725332,0.013110831758054182,0.010980271768137909,0.23258230317664572,3.931356918917656e-4,0.010930564469735735,0.971312012924832,0.878866222412985,0.25908463116819186,0.9820633046624989
OID21492,3499,lmer,-0.016075567853441216,0.02358289046534504,0.49558529130802853,0.16716537617623073,0.011615505021395417,4.126769091981988e-45,-0.02374127759438002,0.011581490858935579,0.04048138587902676,0.6989319184846647,1.0828138290721141e-44,0.18402346955582463
OID21493,3499,lmer,-0.020278229798494737,0.021006553733854714,0.3345759072389879,0.26347408709420034,0.010267019065269828,1.3213845620698225e-128,-0.04309035125356616,0.010236104339412577,2.6534930713720452e-5,0.5786777377867228,3.4796460134505324e-127,9.458732009293278e-4
OID21494,3499,lmer,0.07305065170045164,0.026605561050683586,0.006129340879323457,-0.06544117988256704,0.009931395630205281,5.416831530733196e-11,0.026359209517903305,0.009873878172872419,0.00764675130101002,0.09187724815519213,8.786569680540029e-11,0.06919954815124547
OID21495,3499,lmer,-0.041199113444681294,0.026184662821768824,0.11589264644821232,0.017345151844424905,0.011881150108094743,0.14445194676162626,-0.018750840295625338,0.011835957580389593,0.11327691333021174,0.36114520849480236,0.16519289529899592,0.2919827316262866
OID21496,3499,lmer,-0.028563717144856355,0.024245844460857605,0.23899683904163904,0.03741405109880843,0.014101588009527205,0.008025915649822059,0.010517112561953664,0.014085235628347903,0.45533299886653367,0.49058129249909477,0.01012505457247729,0.6352927712109202
OID21497,3499,lmer,-0.04251367944298421,0.024616095048382282,0.08441524125811482,-0.11411429392650153,0.013209529556375488,1.0158872207112581e-17,0.03440312199887126,0.013182977572703971,0.009120394076341626,0.315531649868887,1.8547397539906354e-17,0.07863985806827897
OID21498,3499,lmer,-0.016581478439931633,0.02533183693186868,0.51287071635393,-0.06496312890281014,0.01239519730795205,1.7359949903540855e-7,0.021441275826593827,0.012358026581884582,0.08287001997066887,0.7107807551668033,2.599463283368873e-7,0.2536569375667822
OID21499,3499,lmer,-0.027205681445586938,0.0301594031320797,0.36720688237930044,0.07265338443905443,0.005093629368057117,2.5549239436610515e-44,-0.00979975363037594,0.005037906594280231,0.05187139419003553,0.5995595173597884,6.603043932202699e-44,0.20656687359328862
OID21500,3499,lmer,-0.05560522394610536,0.02576414272979275,0.03110835021869892,0.07755805758584007,0.0120863752821632,1.6683659310374784e-10,0.009732896309079248,0.012044681859033507,0.41913416969797324,0.20525893383579447,2.688331651831615e-10,0.6082935518402582
OID21501,3499,lmer,-0.030008970113300816,0.017921283991479006,0.0942985887412002,0.3628284972783367,0.015390235867789934,8.783730679600133e-111,0.033812472349381874,0.015426466517966617,0.028486850586019734,0.3345082219545245,1.330302838159129e-109,0.1488262989579608
OID21502,3499,lmer,0.034376007808407494,0.025565870759601792,0.17901048789731192,0.058277768396373573,0.012320509935732313,2.3737698991895217e-6,0.017658995866572515,0.012281551867263846,0.15061048706495406,0.439334723865527,3.436616847613161e-6,0.3344757060810703
OID21503,3499,lmer,-0.049411157200201616,0.019706358209825203,0.012296680479629235,0.3167552827085072,0.014950801471081993,1.6728100712625385e-91,0.023056719049063677,0.014971538491211642,0.12368473157420203,0.1326317234020526,1.2224059595751002e-90,0.3034056015111379
OID21504,3499,lmer,-0.042735534821721224,0.025862882239868393,0.09872292576504274,-0.003600739419924924,0.012238174454206267,0.7686138701731836,0.025756447088111464,0.012197087888749679,0.03481892168221748,0.33957375259219347,0.7894091154308558,0.1682243108712755
OID21505,3499,lmer,-0.04895140272505097,0.019389527541812893,0.011710973622597017,0.26993894713946914,0.010187601478351785,5.266721812801676e-136,-0.06119528837382461,0.010164826800277358,2.012740118527002e-9,0.12917424867490973,1.749389529411284e-134,6.536932629393808e-7
OID21506,3499,lmer,-0.024206541002718653,0.019142017798140492,0.20627117712987483,0.31742985267882046,0.015132265634869,6.674714842273826e-90,0.02971925478198253,0.015158389437631592,0.05004423493089811,0.4603131913420142,4.6123384122851995e-89,0.20313928352553282
OID21507,3499,lmer,0.016202386609401438,0.024435243000125798,0.5074107103519794,0.0018937692572482433,0.012609321630920376,0.8806288060439429,0.015067584070336664,0.01257869832434585,0.2310895024935647,0.7082910727597115,0.8900684647532658,0.4242931003697799
OID21508,3499,lmer,-0.009259069820317463,0.029791658896168697,0.7560119323962483,-0.04225855976438385,0.005088065193295988,1.664277498029191e-16,0.018116541215465742,0.005032605581227002,3.251114472892199e-4,0.8738361031924559,2.978985380734431e-16,0.006484519032140609
OID21509,3499,lmer,-0.040611504197711035,0.020619499313704766,0.049119223370721006,0.26888235873570177,0.015225352484878217,9.441510735878253e-66,0.038678344243648036,0.01524292204549665,0.011229200051367285,0.24609867009066297,3.4626770239613715e-65,0.08823374126383488
OID21510,3499,lmer,-0.03263521165802879,0.024585810081713875,0.1846310145545773,0.07178884753859271,0.012290703504419949,5.892736488854664e-9,0.0031217343417169166,0.012256670350046829,0.7989795106178447,0.44421604442968166,9.147354623962922e-9,0.8802237662006265
OID21511,3499,lmer,-0.026807330887687164,0.01892233085744551,0.15683101798181334,0.3262709184274674,0.015611326741724326,2.5829959381700006e-89,0.016340689869235543,0.015643481552789554,0.29632810514846497,0.41150544484815116,1.7396537159610398e-88,0.49158175445457614
OID21512,3499,lmer,0.008158455408373039,0.02381918724528749,0.7320229185612593,0.1901288757204332,0.01096108613379448,1.3362037024737326e-63,0.004338985107859222,0.010921030248321044,0.6911781790010025,0.8590732766392288,4.68874360423856e-63,0.8138257738086048
OID21513,3499,lmer,-0.02748900854540979,0.01857620221158992,0.13919307312217447,0.32026157540022915,0.015449365043490232,5.409729003501114e-88,0.028868237610542524,0.015482120085946394,0.06235783710162426,0.3871183184929743,3.460095815587255e-87,0.22392132413765073
OID21514,3499,lmer,-0.06948448458550227,0.024695204653694208,0.004978466354265617,0.12293951809489334,0.012544099354602083,2.901702303848359e-22,0.045005861233629776,0.012511513344280797,3.283300775767397e-4,0.08763591581955454,5.673361761972411e-22,0.006484519032140609
OID21515,3499,lmer,-0.03889054950680048,0.024521321338113435,0.11300801460180208,0.09405682795094829,0.012931861948489476,4.722702273728449e-13,0.04023937334007908,0.012903466078782958,0.001839712413678232,0.3559879536602147,7.95646037239669e-13,0.023486106387519783
OID21516,3499,lmer,-0.05435163302385133,0.026143796501681336,0.03783637307834164,0.17805688109703693,0.008787692113929758,2.4310517918107076e-84,-0.015029784049136527,0.00872824800225297,0.0852071342729222,0.21972407644523315,1.3553652073659152e-83,0.25573595763667983
OID21517,3499,lmer,-0.039860270246879694,0.023633219593897973,0.09193842471067597,0.029246262323155983,0.011708976659357601,0.012564159390004211,-0.015369832352429629,0.011675427514242574,0.18815907678165547,0.330325286770236,0.015654321354212408,0.3777146307730816
OID21518,3499,lmer,-0.01613518996873037,0.021008012499820986,0.44260953342628906,0.10066796482271978,0.013483524619659279,1.1465271508823894e-13,-0.03307780028374396,0.013481416603955644,0.014215296808220644,0.6590665645466343,1.9529713648188953e-13,0.10209167707722099
OID21519,3499,lmer,-0.024548518331605155,0.0178272221148451,0.16876486249322079,0.37070410411224275,0.015611208043244005,3.2948719741472004e-112,0.039991218578773385,0.015650093032917627,0.010670127322990934,0.42555640790258487,5.320945182559263e-111,0.08561633980212
OID21520,3499,lmer,-0.033231588364367584,0.024142397955041982,0.16893244333388593,0.05659079979252268,0.013674914555453282,3.6191686502935566e-5,0.05491889594784307,0.013655266454506846,5.956648539874128e-5,0.42555640790258487,5.042340307344169e-5,0.0017766616002093955
OID21521,3499,lmer,-0.020576936907386913,0.019017335300682114,0.2794685760213749,0.25852214507032645,0.015646920280540492,3.501342169745534e-58,0.021309799563665785,0.015678824309089293,0.17422928133943222,0.5277045527845471,1.1028473235092883e-57,0.3632469253603141
OID21522,3499,lmer,-0.022604427001535973,0.020344163668797377,0.26674799726148835,0.22909492725355812,0.015563903727583603,4.844932085682003e-47,0.04104930848666456,0.015586583959377063,0.008502229984531892,0.5168674625396994,1.2933092681688123e-46,0.0755369653385827
OID21523,3499,lmer,-0.02876252154856855,0.023896199272210327,0.22896609985872868,0.06101722842429906,0.013013175630154812,2.9000445457327473e-6,-0.0077238488290745765,0.012989057052238141,0.5521391470043425,0.48096165633441906,4.184022807096161e-6,0.7131695654855029
OID21524,3499,lmer,-0.022899630948556297,0.018844010482554765,0.22452342461067537,0.35075908453495314,0.015344865030490039,7.193145545786805e-105,0.01792105378292431,0.015374938498399151,0.24389214997824094,0.4766027379353698,8.797307293027126e-104,0.4362893233698888
OID21525,3499,lmer,-0.05620469454641247,0.02195149313617137,0.010577220810818737,0.20667649289044993,0.012338514965870434,1.1404109788409942e-59,-0.029679721248502964,0.012319785180505116,0.016067312386187072,0.12558135067262385,3.712050435581543e-59,0.10896694687894387
OID21526,3499,lmer,0.09912766222168226,0.022114399835513766,8.086879353829807e-6,0.08664580251133316,0.012936352133191609,2.6212246104086954e-11,-0.01296225429433319,0.01292212856791166,0.315912453321833,0.001969829029270377,4.270813565342596e-11,0.5150095376797087
OID21527,3499,lmer,-0.023832812558915086,0.024032190925308835,0.32154357312421494,0.17281667545760634,0.010260283275296343,2.9601825494286805e-60,-0.04055203709281486,0.010214701142804731,7.403771567186342e-5,0.568585519807671,9.72203774379779e-60,0.002101089736979192
OID21528,3499,lmer,-0.002719466513408356,0.02493446147815874,0.9131696516005022,-0.031003848147871237,0.010137137994098353,0.002249512562677079,0.008919628886509285,0.010087008091357921,0.3766414490767198,0.954647672256176,0.002912012940967716,0.5767550177079175
OID21529,3499,lmer,0.029425562478539717,0.020885795884616632,0.15913040626496044,0.16637328653069067,0.013714872514782716,6.379799775653235e-33,-0.03259278741317548,0.013715803979046209,0.017566160016486584,0.4145616555369691,1.432269949633979e-32,0.11314053745932239
OID21530,3499,lmer,0.0019398510235546548,0.025965807015792656,0.9404596429361459,-0.03382958346429906,0.012144540265631634,0.005385039019141085,0.01431696560953413,0.012102258296469607,0.2369285314202493,0.9726887574633762,0.006858592179934375,0.4288019625409594
OID21531,3499,lmer,-0.006893857250413958,0.02452219488170197,0.77866173060903,0.12757997958669579,0.01039962306854888,1.3424452750777762e-33,-0.02538936778666663,0.010352700101560582,0.014261361906135746,0.8860308998576165,3.060817113145351e-33,0.10217147267557546
OID31158,3499,lmer,-0.014581630308352404,0.01978160508371895,0.46118785455554445,0.019017460902864845,0.016632154282307524,0.252979109967693,0.0034704839121657166,0.016668761783808474,0.8350883147610536,0.6726806880568146,0.28031006005897147,0.9027230562302365
OID31159,3499,lmer,-0.004408377672736882,0.0247117267423023,0.8584457716882579,0.006336334623867207,0.012791325310007696,0.620390137000145,-0.01325680643797633,0.012760682152507571,0.2989679654749502,0.926328926978259,0.6474117709573094,0.4951180527384019
