protein,Nobs_epvs,model_epvs,beta_epvs,SE_epvs,P_epvs,beta_time_epvs,SE_time_epvs,P_time_epvs,beta_int_time_epvs,SE_int_time_epvs,P_int_time_epvs,P_epvs_fdr,P_time_epvs_fdr,P_time_epvs_int_fdr
OID20439,2773,lmer,0.041781513142965306,0.025789832408547375,0.10555941975448087,0.11094688665668448,0.016325651686667962,1.4372553277635361e-11,0.003826838395751318,0.01736944709227935,0.8256461793648951,0.9192210937719016,2.463986699737722e-11,0.913705010658932
OID20440,2773,lmer,-0.05557511981527551,0.027376669544449974,0.042636925996401155,-0.0322955548193304,0.015733162164110717,0.04023708249504956,-0.001587086898320368,0.016718802030034365,0.9243820059166894,0.9192210937719016,0.049604804779852324,0.9587787797391931
OID20441,2773,lmer,0.0187854629023788,0.02620407375135133,0.47362264976819013,0.004746361097494589,0.015274583408501833,0.756035539026626,0.020927579434713534,0.016234411149470843,0.19752859297101744,0.9192210937719016,0.7808805231713173,0.38622445274662404
OID20442,2773,lmer,0.010836508373170689,0.02298601528744649,0.6374379635784069,0.04016633504688492,0.017904111572337594,0.024984330518035936,0.044166525231117096,0.01909515362832209,0.020832294333913853,0.9577138528491497,0.03128928796239033,0.07698204341091049
OID20443,2773,lmer,-0.004488545521283699,0.03323564266802822,0.8925998572694405,0.034875224910667295,0.01059861084540105,0.0010184918791416692,-0.0063766650784969695,0.01118517150417159,0.5686796071203486,0.9937700677269244,0.001383388365581366,0.7442337628088603
OID20444,2773,lmer,-0.0027455428703279947,0.022680032069111795,0.9036733580419093,0.2864606938244847,0.017256449898187295,6.588748032290251e-58,0.04855279026724893,0.018399654917226445,0.008389501409822092,0.9937700677269244,2.712522605406254e-57,0.040802849618818596
OID20445,2773,lmer,0.05515945171533785,0.027706469645841517,0.04679508906739686,0.16780394225522294,0.01586512728948456,1.9349884032370152e-25,0.013843477634484458,0.016858260476027623,0.4116564811850676,0.9192210937719016,4.284826592925602e-25,0.6165488102030612
OID20446,2773,lmer,0.016639633200252024,0.0301828752697888,0.5815652174473804,0.003704513889577344,0.015311751485999567,0.8088534023120728,0.010263411650444868,0.016245205559039647,0.527608117024702,0.9334046023492707,0.8295714017397153,0.7143083356603284
OID20447,2773,lmer,0.030119517352806383,0.020621647091382256,0.14447086663644798,0.3773858074259533,0.017146907152845035,7.387928981791408e-96,0.050678285538447096,0.018300252190915474,0.005673691489649155,0.9192210937719016,1.4493232492467306e-94,0.03183147835747501
OID20448,2773,lmer,-0.05955644441763354,0.03150711272529485,0.05903369954307035,0.0017208755501713375,0.012576905319871356,0.8911811561445344,-0.005600905979366175,0.013304564004446878,0.6738213624236391,0.9192210937719016,0.902818871000453,0.8216853743697526
OID20449,2773,lmer,-0.006415876013385542,0.02595967956888993,0.8048483073147459,0.019417898157866934,0.014159861718340553,0.17043249860953544,0.005794005784513721,0.015036958260509693,0.70004618077045,0.9876628897025737,0.19613255338415175,0.8375910709750412
OID20450,2773,lmer,-0.040354135355126865,0.02630269875670672,0.1253153965266716,-0.024030671471862497,0.01701339019857637,0.15797871556324097,0.004108704265015741,0.01810596278125149,0.8205065805352678,0.9192210937719016,0.1826102676485396,0.9112236834743875
OID20451,2773,lmer,0.03758100196563981,0.02271154934737705,0.09832120624716109,0.21122290747572822,0.017740248435138096,1.3906629560107663e-31,0.03761915858022147,0.018920970871865474,0.04693216711139724,0.9192210937719016,3.3677778131064375e-31,0.13745763974610636
OID20452,2773,lmer,0.012499238818880614,0.03203536082646867,0.6965004427901724,0.00890797517816041,0.012355197736357942,0.4710051852458317,-0.010412656318543113,0.013064893845102026,0.4255566872219344,0.9670887289493355,0.5055997636700573,0.6295051602984384
OID20453,2773,lmer,-0.012838408921681466,0.02714634889280389,0.6363726276711779,0.01090732031562545,0.01516412374208586,0.472054227664114,0.006703506594655505,0.016108308678905614,0.6773469751551546,0.9577138528491497,0.5065398338701194,0.8228949328256513
OID20454,2773,lmer,0.046973217486973966,0.034297968762637895,0.1711524997832125,-0.028132142011526404,0.01164300108044616,0.015776921782170925,0.017675601977778975,0.012294930265403098,0.15070773516250374,0.9192210937719016,0.019963611415275157,0.3257415221930433
OID20455,2773,lmer,-0.015013705070052372,0.028768013041497103,0.6018705173150036,0.04714452564986524,0.014413492194623841,0.0010913067630455345,0.010728861855806432,0.01528977357971052,0.48295278081142756,0.9429894507457628,0.0014795406625148875,0.6767358477046035
OID20456,2773,lmer,-0.014193421980871111,0.031043913474074408,0.6476297013088685,-2.808217223117311e-4,0.011869613658126322,0.9811272026769867,0.012419116303501834,0.012550194778139612,0.32252060688076845,0.9585905776565279,0.9838198330788446,0.5332842113955516
OID20457,2773,lmer,-0.00798804308036413,0.02809933587678064,0.7762599647406665,0.12133188930179134,0.014369428230807038,6.009483262315291e-17,-0.025248719030894422,0.015246985346402349,0.09789482301943689,0.9836353254770182,1.1518504639834488e-16,0.2366803702943044
OID20458,2773,lmer,-0.02485474199226044,0.026183286383025247,0.34273267380697425,0.154580666631219,0.011802147525707164,1.36451955112317e-37,-0.015328017006786198,0.012503125693106874,0.22037861613400136,0.9192210937719016,3.596474885422025e-37,0.4154961017690311
OID20459,2773,lmer,0.010050544846902163,0.0228749635662294,0.6604972794215279,0.27710977860972397,0.016344009452206102,3.6979308605017195e-60,0.04948205825794716,0.01741430220683161,0.004539667084619618,0.9617650593221932,1.5942554432517e-59,0.028112937704528843
OID20460,2773,lmer,-0.028755565118610705,0.021389564763617502,0.17915648563208783,0.30470982201080604,0.011975110718061668,3.7486700937676555e-123,-0.012396754432534152,0.012721095513018353,0.3299336603140387,0.9192210937719016,2.3313537625708206e-121,0.5411874798529378
OID20461,2773,lmer,-0.0070089187748512164,0.028427360889342813,0.8053064619963731,0.01642924339972555,0.014246079656327994,0.24895400519867153,-0.008239029408697989,0.015112226874374314,0.585688571492387,0.9876628897025737,0.27955918447780137,0.7555146053814742
OID20462,2773,lmer,0.042160280431491545,0.028965893357550097,0.1458652445996192,-0.04297279035788723,0.014699511486655926,0.0035031736172178012,0.004694312800388046,0.015595710532706843,0.7634481247180309,0.9192210937719016,0.00462710189025198,0.8816466708549844
OID20463,2773,lmer,-0.003375374612369939,0.022695099063476366,0.8818017213603784,0.30190810268087,0.01706942353365663,6.3512250044920245e-65,0.05282230164165936,0.0181978884832703,0.0037436841589908883,0.9937700677269244,3.141223466688695e-64,0.02585001128369801
OID20464,2773,lmer,0.006946765435334483,0.028064067529413733,0.8045510817958981,0.2040686697473914,0.015354030007228662,1.3115197691289219e-38,0.03927968510407236,0.0163057233863123,0.016095524135877125,0.9876628897025737,3.536505798121622e-38,0.06328311611318166
OID20465,2773,lmer,0.07637838867516294,0.02818735894733575,0.006857791043672737,-0.009998369788599049,0.015903404199759094,0.52962473671697885,0.004077299412140944,0.016895760392325904,0.8093329669597409,0.7275628468118033,0.5635577376861045,0.9067383144589201
OID20466,2773,lmer,0.019326202515804428,0.022469566251889048,0.38995805752677504,0.23969374669214738,0.018160151541684894,4.086994407264798e-38,0.07179481685865721,0.01937590903456861,2.1728339136307712e-4,0.9192210937719016,1.0870140721050959e-37,0.012963134242493252
OID20467,2773,lmer,0.07825870747907492,0.03191196371884425,0.01437723701268919,0.06806026874179572,0.012993278375313137,1.8039278921513903e-7,0.00926603860118881,0.013748190945056412,0.500407168346833,0.857646199756949,2.8182155151034284e-7,0.6894195216426544
OID20468,2773,lmer,-3.509414450000273e-4,0.028818278463976256,0.9902864517206775,0.12333330332018211,0.01520153171123549,8.778317640467742e-16,0.032544340688453924,0.016136271627195893,0.04385649331792347,0.996915644360467,1.6554208040701425e-15,0.13161450715430215
OID20469,2773,lmer,-0.013720733410908412,0.028771492730911563,0.6335545105396561,0.048321644096071655,0.013831557924869408,4.875016744862019e-4,0.011801529792919378,0.014664812928342801,0.4210662323402785,0.9577138528491497,6.737434489471245e-4,0.6253946123631271
OID20470,2773,lmer,0.02004706550798024,0.031227987622679802,0.5210573133703374,0.027314176216347453,0.01376664360720052,0.047390284853355814,0.01757606491380114,0.014580332811278199,0.22817806654513587,0.9192210937719016,0.057813774051068044,0.4237385568687625
OID20471,2773,lmer,0.026170919972967437,0.030958494379812716,0.3981283709915674,0.04246027748018992,0.013328058361151772,0.0014670948195974892,0.0014632338122718795,0.014111768301497631,0.9174274457454233,0.9192210937719016,0.0019761834828034386,0.9568753707843035
OID20472,2773,lmer,0.012918296456691448,0.029374486391104744,0.6601995988504388,-0.020103979009354775,0.01545623897291737,0.19351821596486238,-0.025598811903010422,0.016406118737228605,0.11885519220020689,0.9617650593221932,0.22044183369652873,0.27141697406344123
OID20474,2773,lmer,0.020752392506401166,0.02247925525378927,0.3561572635690474,0.25763402804777297,0.01738746465964593,4.385533784685426e-47,0.050617620919019904,0.018542719650351508,0.006397447987568166,0.9192210937719016,1.3754200914844956e-46,0.03425710257399235
OID20475,2773,lmer,0.017133182294170043,0.022214523460062124,0.4407499236109047,0.3358820877561347,0.01679849076026506,6.832849051704497e-81,0.06087093945829653,0.017910127547582276,6.913504682569693e-4,0.9192210937719016,6.421999285573069e-80,0.016306152030418145
OID20476,2773,lmer,0.06665605771472079,0.029383944300172608,0.02352981260599562,0.02047610971765988,0.015389031385168471,0.1834916482771586,-0.007216697358231829,0.01633380811039879,0.6586667759811295,0.8795999385725233,0.20975599840208625,0.8113286920323816
OID20477,2773,lmer,-0.03493739728605323,0.027705588079481865,0.2076171267441994,0.06629189798206173,0.014261326040929485,3.576121501315592e-6,-0.0027201952984436083,0.01513354225548511,0.8573715612363375,0.9192210937719016,5.410457116120847e-6,0.9293310471918289
OID20478,2773,lmer,0.022288544670844745,0.021600623723802104,0.3024140653241138,0.3043859835387725,0.016873365364529627,2.7532889042274566e-67,0.04225724644596971,0.017996401553337604,0.01897368678169267,0.9192210937719016,1.4320041756328924e-66,0.07146918358619544
OID20479,2773,lmer,0.01228308558218639,0.0222972298827605,0.581849771225902,0.12158266252137101,0.018104559080690318,2.4644192880378415e-11,0.0407639220933992,0.019317538616796352,0.034973624063385486,0.9334046023492707,4.1978424119665565e-11,0.11160586175654978
OID20480,2773,lmer,-0.00971491838708465,0.029266845730932217,0.7400068900759584,0.07030217788979035,0.013236909275039782,1.2178538740847005e-7,-0.02587330443641066,0.014023689552190228,0.06520120564336969,0.9769828995898946,1.9077100074756588e-7,0.1759770305591594
OID20481,2773,lmer,-0.016357443559073474,0.026178509059652463,0.5322282393878577,0.2224346329830131,0.010778073368652412,1.7538772209451327e-85,-0.005308503544307527,0.011405770458132954,0.6416838474802724,0.9192210937719016,2.0263174374792975e-84,0.7998472862195464
OID20482,2773,lmer,-0.009206408517551553,0.0313683870985309,0.7692105210120936,0.10833362909178453,0.01197587168969397,3.5895598588820076e-19,2.7296819171746065e-5,0.012662334579731411,0.998280195245453,0.9815365405201104,7.196353544246988e-19,0.998280195245453
OID20483,2773,lmer,0.021900257183319696,0.022395450987784733,0.32838639955663307,0.2782413617784931,0.01725707252967571,6.4352867755933254e-55,0.04560830692024145,0.01840289691274951,0.013288218855667855,0.9192210937719016,2.4717928048698146e-54,0.05556718700302882
OID20484,2773,lmer,0.025972151863635953,0.021029017510774083,0.21712202526216826,0.3297405163793748,0.017080832499938373,5.548110532374533e-76,0.07179535280320867,0.018225291372720474,8.471738576064052e-5,0.9192210937719016,4.1796719294151445e-75,0.012792518697641251
OID20485,2773,lmer,0.014959080789322792,0.01991315792623671,0.45271430805258583,0.36134747857996435,0.01742782580227546,2.7775450100198688e-86,0.07004990469025953,0.01860961910899254,1.722504819322008e-4,0.9192210937719016,3.3687817694141394e-85,0.012792518697641251
OID20486,2773,lmer,0.03643593602909258,0.027564536087096258,0.18655677779081056,0.08783044175524025,0.014816554286569385,3.6451942278547906e-9,-0.023539831699721417,0.015731392829618093,0.13473266470960493,0.9192210937719016,5.96245256184642e-9,0.3003167507049471
OID20487,2773,lmer,-0.001558567957741842,0.029994721381214944,0.9585705390750201,0.12068125748205553,0.01162002108448386,1.3054943919778933e-24,-0.010421775641104337,0.012288108920232427,0.3964816232442039,0.9942598717043266,2.847731423695061e-24,0.6045465752440312
OID20488,2773,lmer,0.001379641461342126,0.0239166554982571,0.954011603122312,-0.1181873891310115,0.017745335144576185,3.5630838900404543e-11,0.0032735238259312435,0.01891558583107456,0.8626232884918552,0.9942598717043266,6.051652649964118e-11,0.932488118439975
OID20489,2773,lmer,0.04296239858991,0.024446860900959905,0.07918666501129164,0.15897226591236371,0.017817159997043017,1.0485642288025314e-18,0.040378580985715264,0.01898827385256527,0.033593139644825736,0.9192210937719016,2.0821693211887224e-18,0.10790411778222597
OID20490,2773,lmer,-0.02147183034234891,0.027446377059881604,0.4342259148819322,0.24362940770966723,0.0102928786589389,1.196787905160875e-108,-0.0026498165453393173,0.010880706632789991,0.8076192349220601,0.9192210937719016,3.6439698404012895e-107,0.9065556926563677
OID20491,2773,lmer,-9.017100829322344e-4,0.027013951638211412,0.9733791451515984,0.03148378375811583,0.01447587068459716,0.029759118857140165,0.008808251321723682,0.015369070097762045,0.5666358313752535,0.9949709238130326,0.03704680767436998,0.7433196142289661
OID20492,2773,lmer,-0.011679203659781898,0.03142800049058768,0.7102618769255621,0.004989723005853143,0.012047574113435528,0.6787979566577975,-0.005207966371143099,0.012738728845521243,0.6827123208899283,0.9670887289493355,0.7093766275690891,0.8273499643288807
OID20493,2773,lmer,-0.037299911496960485,0.027623046721587642,0.17724246759140577,0.048815955245814766,0.012805537223164243,1.4219776592343123e-4,-0.015359519451455698,0.013570819148289814,0.25786323560016605,0.9192210937719016,2.0176896591950948e-4,0.4619812563204569
OID20494,2773,lmer,0.021940170741647003,0.026770380953126675,0.4126724907511248,0.10560910472645699,0.01405121421282383,8.653395715549616e-14,0.008226823675954335,0.014914277180572163,0.5812840234372594,0.9192210937719016,1.563280326115669e-13,0.7541021384854711
OID20495,2773,lmer,-0.010211874902805064,0.026334223500153426,0.6982672320442332,0.06557946063064957,0.016367003104187983,6.39022427025461e-5,0.02978952623909212,0.017409479223493486,0.08722692537252037,0.9670887289493355,9.187715465791553e-5,0.21810462178261508
OID20496,2773,lmer,-0.021122098130731494,0.026551769052009285,0.42652523020759525,0.04291409095035129,0.015713663371371128,0.0063727897876970615,-0.01624286598453716,0.016704278123493,0.330990201540484,0.9192210937719016,0.008271609480212482,0.5420080443153135
OID20497,2773,lmer,-0.00852975220103695,0.02437352543292659,0.7264476557768884,0.25670117253162833,0.015781356727708935,8.0106517954475855e-56,0.025300701749787092,0.016795016390083562,0.13212298865093564,0.9682656168882101,3.138758069449503e-55,0.29640535702864534
OID20498,2773,lmer,0.00205897447122156,0.024736050994176077,0.9336805483017723,0.16795501384286,0.014405739450375434,2.1916223351967186e-30,-0.03419421829226004,0.015310794359901955,0.025645703970083356,0.9942598717043266,5.2252137730668915e-30,0.08892336026637444
OID20500,2774,lmer,0.006943644057428594,0.023173725219820005,0.7645235839161812,0.00902763137040143,0.01823461299101854,0.6205992236542391,0.03969930008963626,0.019451761571526966,0.04140020513576032,0.9803668807023481,0.6541693223012408,0.12566230489286337
OID20501,2774,lmer,-0.06256171593749624,0.03220993005129075,0.05240073108165683,-0.134423034415525,0.00932046023473362,8.646500482265641e-45,-0.007340908570256084,0.009828864724415192,0.45523605098473685,0.9192210937719016,2.592176503555125e-44,0.6542039339871075
OID20502,2774,lmer,0.01769514739703066,0.02050687285411371,0.3884242251315798,0.3396141982226483,0.017620828793581966,9.389640899035459e-76,0.06457901682762064,0.01881413039740617,6.111545637908037e-4,0.9192210937719016,6.965969631441789e-75,0.016306152030418145
OID20503,2774,lmer,0.04206518066386729,0.024069325899300678,0.08085554807224073,0.26668037729690236,0.016183324412263597,3.982549288361861e-57,0.07210167330382786,0.017232560891808354,2.9975600184977526e-5,0.9192210937719016,1.6012368046604842e-56,0.011587475429486646
OID20504,2774,lmer,-0.046290616904818865,0.024260095662626078,0.05668656953885031,-0.19263563852523616,0.016969761033779975,6.020747258923391e-29,0.013863504123730231,0.018078472241012035,0.4432667623657308,0.9192210937719016,1.4022824093890894e-28,0.641432312101179
OID20505,2774,lmer,0.04263200137999955,0.020783638050629997,0.040527445500167,0.3102591228784234,0.017825986737240722,4.438744132924551e-63,0.06880475114305754,0.019032836617960732,3.082410786451789e-4,0.9192210937719016,2.069290127677586e-62,0.014079586084110746
OID20506,2774,lmer,0.020647297375402912,0.03092297662934491,0.5044891453323317,0.01019099965985966,0.01338901818985567,0.44666435393231685,0.010068578179688337,0.014178999462907373,0.47772834801221886,0.9192210937719016,0.4821269965081839,0.6726396730441792
OID20507,2774,lmer,0.04866850421058483,0.02057614034722897,0.018222489848496413,0.3649703535875872,0.017109965280897203,1.047989954024148e-90,0.07806851081467824,0.018262638933535504,2.0098642397074882e-5,0.8748389167410707,1.6381147784024517e-89,0.009791388621108314
OID20508,2774,lmer,-0.020722665356012075,0.027538236341682478,0.4519383999291958,-0.027706618166170073,0.015915088799051055,0.08186242356216367,8.385429103625102e-4,0.01691525211520683,0.960467851868426,0.9192210937719016,0.09778662201561275,0.9778639954759348
OID20509,2774,lmer,-0.04130708732395052,0.02839086880175753,0.14602191281252136,0.22588610797429046,0.010009138326890186,5.25621379592144e-100,-0.013890678969191729,0.010575015815565175,0.18916535711331406,0.9192210937719016,1.1910010019750674e-98,0.37665554417044755
OID20510,2774,lmer,0.024991531147319394,0.021125459174636,0.23711249106468432,0.33451122646448966,0.017242838914412556,1.1897077150275373e-76,0.06804376358321544,0.01840092626428912,2.237234091410012e-4,0.9192210937719016,9.273375069401311e-76,0.012963134242493252
OID20511,2774,lmer,0.003952027845542041,0.02596309417476189,0.8790486886628821,-0.016112716219936284,0.007875264344007994,0.040896808694364795,0.023771503317292404,0.008308277174615283,0.004268345730945085,0.9937700677269244,0.050354411041966425,0.027481001258926174
OID20512,2774,lmer,-0.017041035650753187,0.02944641699756718,0.5629231170568338,0.013378340938945828,0.014046332138974587,0.340993527871158,-0.015364225015749978,0.014892841060594818,0.30237026993792115,0.9254680193201702,0.3752726212226637,0.5108834098430887
OID20513,2036,lmer,0.009330486658671023,0.025808394920120343,0.7178182327973412,0.3972563056873723,0.018711922564946925,6.5442054135968405e-87,0.010954059841099574,0.020344663249663553,0.5903721973538569,0.9670887289493355,8.316831488671115e-86,0.7585309595012412
OID20514,2774,lmer,-0.0014111035502291417,0.025821987270081684,0.9564311271100687,0.17878184886510545,0.016286214498134163,3.1386919379227274e-27,0.07138417857617244,0.017328623328572816,3.9642406532626225e-5,0.9942598717043266,7.128513235857134e-27,0.011587475429486646
OID20515,2774,lmer,0.013745664342426791,0.022140209321113127,0.5348544284430331,0.3058569177512874,0.017045460362438543,1.2183846224205885e-66,0.07111517947151,0.01817892248472443,9.483564074198368e-5,0.9192210937719016,6.215250002330507e-66,0.012792518697641251
OID20516,2774,lmer,0.0260345418108173,0.02204612029473735,0.2379431594893798,0.28072063216762944,0.017528625775995187,3.008159840738508e-54,0.06161898259314062,0.018700734664587656,0.0010026741535966144,0.9192210937719016,1.1345614470295041e-53,0.017552286628033355
OID20517,2036,lmer,0.014994948086691277,0.025993070450693944,0.5642142533538924,0.24634101861603036,0.020440859369073538,6.916335523179681e-32,0.02667740367261326,0.022247173271157116,0.23068366730003223,0.9254680193201702,1.6833013100961037e-31,0.42730567776805717
OID20519,2774,lmer,0.006790884969336335,0.022281534222652912,0.7606051336195425,0.3128591155265815,0.01684873350393389,7.068848959259345e-71,0.054708937924901085,0.01796554659660428,0.0023576888806976742,0.9799082047329389,4.2167847975336874e-70,0.02215924308128393
OID20520,2774,lmer,0.014058859083199272,0.0306697397051358,0.646775754699526,-0.02461576622754299,0.012717087642064468,0.05306027665537914,-0.005632658366617352,0.013460468041690156,0.6756599996409488,0.9585905776565279,0.06448864393499926,0.8225548433779648
OID20521,2774,lmer,0.026018796137954128,0.02135950779032645,0.22348271916661455,0.17591354075225946,0.018175073495877367,1.1559691465825375e-21,0.05888627027918347,0.019404022925015817,0.0024405220680662814,0.9192210937719016,2.3997853802988334e-21,0.02232009752719045
OID20522,2774,lmer,0.023927682886980436,0.029247192467884858,0.4134997403285895,0.129949503555485,0.013485597330906634,1.7373637020681464e-21,0.014122330764878257,0.014292271772572177,0.3232284831448966,0.9192210937719016,3.599088661336068e-21,0.5337835345946513
OID20523,2774,lmer,0.027863151358851517,0.030106019391068772,0.3549442664164706,0.12689948075433075,0.01242335940631153,7.011104283991295e-24,0.01257916652853175,0.013148823289121696,0.33885564584368677,0.9192210937719016,1.5124323115945797e-23,0.5509094735227472
OID20524,2774,lmer,0.009238048348035592,0.022046014981733544,0.6752883279052304,0.3172773672910424,0.016447618589958485,7.103631703285956e-76,0.044598584971774685,0.01753520247849834,0.011059006222953858,0.9659962860577626,5.3240808894115e-75,0.04883002294515729
OID20525,2774,lmer,0.010613645560896976,0.025797914064540687,0.6808633700153915,0.30274099493374074,0.014613914288389733,3.985137593476918e-86,0.04624711390474948,0.015528376098821723,0.0029367517219887037,0.9660988497839755,4.793644932400425e-85,0.023593434572655458
OID20526,2774,lmer,0.03143013072020645,0.02177069279471794,0.14916567108766046,0.32327283146260916,0.01700616602461225,6.4564118584230275e-74,0.07486841783679568,0.018139887492469208,3.8324461214962056e-5,0.9192210937719016,4.3484082631729284e-73,0.011587475429486646
OID20527,2774,lmer,0.06597873775073582,0.03095867178745068,0.033333828941252,0.04969512634974097,0.012282201864695367,5.4170142331522604e-5,0.0038175522240043174,0.012993472377885186,0.7689395623905829,0.8795999385725233,7.811510904540729e-5,0.8845377177755506
OID20528,2774,lmer,0.008241817072501175,0.02309904992865132,0.7213205996033443,0.16215048543673555,0.017331044196673338,2.2452947901230266e-20,0.024602107001054946,0.01847821667067369,0.18321648031910334,0.9670887289493355,4.579899980132315e-20,0.36903565903060803
OID20529,2774,lmer,0.023360723103032686,0.03163572649403479,0.4604395897214548,0.06228499940950015,0.008358158230138683,1.3983458259834233e-13,0.007266226161431218,0.008807590321241331,0.40948085824822833,0.9192210937719016,2.515301445753567e-13,0.6165488102030612
OID20530,2774,lmer,0.023735846247109227,0.025753584482087505,0.35694844526612246,0.062863789589264,0.016702254895899854,1.7240977820414698e-4,0.035753504405565836,0.017777373239502483,0.04444996530032317,0.9192210937719016,2.4357360159048895e-4,0.1324811532063385
OID20531,2774,lmer,-0.006322521567627841,0.021512142565727848,0.7688965844540221,0.2630043112529422,0.01767291520504089,1.7843210365390117e-47,0.050667623163880834,0.018861161189362704,0.007287698297590075,0.9815365405201104,5.681449226365503e-47,0.03717616426501883
OID20532,2774,lmer,-0.03501798893507597,0.027151150680629954,0.19747952850993158,0.13478096573257342,0.014069462375863366,3.002103152051455e-21,-0.014224705979214268,0.014932954465466306,0.3409350062124672,0.9192210937719016,6.192764653102613e-21,0.5518012309850728
OID20533,2774,lmer,-0.004777833560651938,0.02421083226305518,0.8436027696867572,0.2960184069642244,0.015873640674712287,2.0740691869571687e-71,0.06042200583865954,0.016897661258620775,3.581449611498137e-4,0.9935627375216066,1.2683063249949381e-70,0.014340516732067196
OID20534,2774,lmer,-3.550834502744746e-4,0.02441841558111039,0.9884010123475873,0.16498091899592088,0.017227710524473753,2.997310255607499e-21,0.054215735734571585,0.018355118551099676,0.003179147368001893,0.996915644360467,6.1872442635174576e-21,0.024278066798508784
OID20535,2774,lmer,0.05018892880393524,0.023317661981601748,0.031622872647757774,0.2960101850115717,0.016396130173910083,2.1566938009850444e-67,0.04799458852817862,0.01746843487085892,0.006062817556544371,0.8795999385725233,1.1257171393355867e-66,0.033062715891379095
OID20536,2774,lmer,0.026191530748922425,0.021565711952519984,0.22486864040773413,0.3187484563769153,0.017277921188132775,4.7470435311619855e-70,0.06407470786442433,0.018434761341192114,5.210745648444814e-4,0.9192210937719016,2.73141894519419e-69,0.016203201628089563
OID20537,2774,lmer,0.019901069489890278,0.030832047772452832,0.5187829282576009,0.12035984625769544,0.012335622998992721,5.615165442992584e-22,-0.003420796961802001,0.013051256144563164,0.7932698146699124,0.9192210937719016,1.174883936282557e-21,0.8983834437350461
OID20538,2774,lmer,-0.03329503177992956,0.026856715652532955,0.21539083749781765,0.08918407200712888,0.01509493894147881,4.0896367338338325e-9,0.014319228185522778,0.016037908070993038,0.37206085088578433,0.9192210937719016,6.681949789265675e-9,0.582815577244988
OID20539,2774,lmer,0.06333527364707,0.028348684664868826,0.025709440615800144,-0.0011317963520993623,0.011684327322731235,0.9228442756737211,0.009154808351105348,0.01236646278615252,0.45921611252503713,0.8795999385725233,0.9320918513456415,0.65669701414417
OID20540,2774,lmer,-0.04713598661652262,0.026827102677186347,0.07924197894605318,0.2561136512056308,0.013870694944355971,3.786666820924588e-70,0.02434732099187642,0.014721573024033088,0.09832661854029337,0.9192210937719016,2.1874361892416148e-69,0.23713589603405735
OID20541,2774,lmer,-0.03157108016231746,0.02920745552512874,0.28000927929933717,0.20346225812957702,0.010633057345420567,9.890711597952614e-75,0.011784003677966687,0.011238049747587082,0.29450827813043584,0.9192210937719016,6.949651442503724e-74,0.5019520098981132
OID20542,2774,lmer,0.012981639164115304,0.02104518105698343,0.5374883107458932,0.32517708535767964,0.017242916371066504,7.091131382354258e-73,0.03560963485225073,0.018401738608052946,0.05312587407096377,0.9192210937719016,4.575579918459492e-72,0.15078657441726454
OID20543,2774,lmer,0.03498610778575697,0.023293990026180534,0.13345151970135816,-0.005018427060499488,0.008907888115813022,0.5732506078803296,-0.006914704886893404,0.009419819239221392,0.463005808196279,0.9192210937719016,0.6075458762995661,0.6608194535938645
OID20544,2774,lmer,0.029310341108903,0.020691698265713116,0.15695998273299322,0.31857363885985757,0.01746502921712703,1.2213527456991927e-68,0.07436610049202305,0.01864445306824363,6.901540579959666e-5,0.9192210937719016,6.710552773832219e-68,0.012608251947013815
OID20545,2774,lmer,0.0308393206957626,0.020469254525524987,0.1322509587144692,0.3218953913459514,0.017530873017129908,1.8047750547138837e-69,0.07028454369540357,0.01871747342586172,1.7862090505899034e-4,0.9192210937719016,1.020378623777308e-68,0.012792518697641251
OID20546,2774,lmer,0.009797821981220917,0.03207037886281729,0.7600458378775711,0.051730596049868405,0.011578283343863946,8.367949415035948e-6,0.01311125726813652,0.012235958632632287,0.28406902219076985,0.9799082047329389,1.2453928788263785e-5,0.4921954664277536
OID20547,2774,lmer,-0.03265092287771266,0.03164555768485621,0.30244671018022434,-0.0203306240889299,0.011378252198331567,0.07413084882178413,0.023885821515959763,0.01202403888145689,0.047124686763784174,0.9192210937719016,0.08880511110904712,0.13760785155898217
OID20548,2774,lmer,0.029660947327717156,0.030200687430130848,0.32629133781792263,0.0677101477922842,0.006561628324944829,2.5849289620985487e-24,-0.005632306204862989,0.0069054400257218705,0.4148157698942695,0.9192210937719016,5.61348243403719e-24,0.6195740906494378
OID20549,2774,lmer,0.008255241029327549,0.020007626553140527,0.679992459279229,0.41893895039904794,0.016955558952163337,3.8596388362090324e-117,0.057746989956327675,0.018101309299960587,0.0014452949852244168,0.9659962860577626,1.7907498917839687e-115,0.0188239285709712
OID20550,2774,lmer,-0.01057394658445413,0.026861334530314508,0.6939299353234599,0.25542578498110025,0.01288840863688678,1.3242002532325444e-79,-0.004643008970363227,0.013666135792591941,0.7340866349999418,0.9670887289493355,1.155414131402605e-78,0.860774693200563
OID20551,2774,lmer,0.02982339263310903,0.02184171956783298,0.17244963643129121,0.321244335982905,0.016678362013851276,1.114731934989493e-75,0.054063457268540435,0.01778580862635411,0.0024010870266036213,0.9192210937719016,8.22818546963204e-75,0.022224324008726634
OID20552,2774,lmer,0.015859839797212536,0.021422590237807945,0.45928712369740177,0.32748822682160605,0.017208611111350258,4.646590471623313e-74,0.060495603688124414,0.018361323722554924,0.0010036216285606453,0.9192210937719016,3.1659636243717816e-73,0.017552286628033355
