protein,Nobs_mb_present,model_mb_present,beta_mb_present,SE_mb_present,P_mb_present,beta_time_mb_present,SE_time_mb_present,P_time_mb_present,beta_int_time_mb_present,SE_int_time_mb_present,P_int_time_mb_present,P_mb_present_fdr,P_time_mb_present_fdr,P_time_mb_present_int_fdr
OID20606,2933,lmer,NA,NA,NA,0.07870669987995585,0.017196544089885562,5.012214597923605e-6,NA,NA,NA,NA,7.988387824280642e-6,NA
OID20607,2933,lmer,NA,NA,NA,0.2861718756200557,0.019532218580330364,3.060571116529808e-46,NA,NA,NA,NA,1.577786485646672e-45,NA
OID20608,2712,lmer,NA,NA,NA,-0.05652848949737536,0.02236869686220823,0.011582576096922037,NA,NA,NA,NA,0.015473432326920984,NA
OID20609,2933,lmer,NA,NA,NA,0.14820625672252158,0.013643363329827287,9.78564998150032e-27,NA,NA,NA,NA,2.630392764402359e-26,NA
OID20610,2933,lmer,NA,NA,NA,0.06166554361402408,0.012252716393173012,5.277269839661204e-7,NA,NA,NA,NA,8.710028086578034e-7,NA
OID20611,2934,lmer,NA,NA,NA,0.09420030719810676,0.017495763842085017,8.157503701042747e-8,NA,NA,NA,NA,1.3790852121543058e-7,NA
OID20612,2934,lmer,NA,NA,NA,0.02279393585102974,0.008251369145317364,0.005791138779111364,NA,NA,NA,NA,0.007954651621871485,NA
OID20613,2934,lmer,NA,NA,NA,0.2624856774003174,0.018905793148635032,6.809283382509629e-42,NA,NA,NA,NA,2.9269904892758305e-41,NA
OID20614,2934,lmer,NA,NA,NA,0.09059157513880878,0.019206030964167762,2.562835632769951e-6,NA,NA,NA,NA,4.141055032938954e-6,NA
OID20615,2934,lmer,NA,NA,NA,0.31126406759529146,0.019973452861638905,9.415980843217532e-52,NA,NA,NA,NA,6.506598582677268e-51,NA
OID20616,2712,lmer,NA,NA,NA,0.37251398036057864,0.020169045570983306,4.312475940558489e-70,NA,NA,NA,NA,9.268652334009164e-69,NA
OID20617,2934,lmer,NA,NA,NA,0.21314750214542294,0.015466275370737274,2.676081353210856e-41,NA,NA,NA,NA,1.1320095217706704e-40,NA
OID20618,2934,lmer,NA,NA,NA,0.26497445029525996,0.020364551684231166,3.33818262890439e-37,NA,NA,NA,NA,1.2351275726946243e-36,NA
OID20619,2712,lmer,NA,NA,NA,0.03364902050524268,0.020912772645088607,0.10779749616513573,NA,NA,NA,NA,0.12993382717662472,NA
OID20620,2934,lmer,NA,NA,NA,0.32783342823324724,0.020716992036190617,3.2411056986707636e-53,NA,NA,NA,NA,2.4354118141939954e-52,NA
OID20621,2934,lmer,NA,NA,NA,0.3334519406524659,0.01845748811060415,1.2953081227896148e-67,NA,NA,NA,NA,2.294657965402451e-66,NA
OID20622,2934,lmer,NA,NA,NA,0.24087672471282823,0.01587998384114814,3.1045744576936855e-49,NA,NA,NA,NA,1.910457082071293e-48,NA
OID20623,2934,lmer,NA,NA,NA,0.33913946817727425,0.019787479162232887,1.610328673620244e-61,NA,NA,NA,NA,2.0115344927316124e-60,NA
OID20624,2934,lmer,NA,NA,NA,0.17326934526971713,0.01837138146205438,1.1009413683748104e-20,NA,NA,NA,NA,2.6036016341096853e-20,NA
OID20625,2934,lmer,NA,NA,NA,0.31068062853739825,0.02009186420264631,5.0801970210615097e-51,NA,NA,NA,NA,3.429426303132285e-50,NA
OID20626,2934,lmer,NA,NA,NA,0.09001311259252787,0.01588383645603774,1.6701226730945475e-8,NA,NA,NA,NA,2.881799630138939e-8,NA
OID20627,2934,lmer,NA,NA,NA,0.2961950404087487,0.020243296431432592,3.976798502538262e-46,NA,NA,NA,NA,2.032199654356528e-45,NA
OID20628,2934,lmer,NA,NA,NA,0.21776826462826837,0.017085258330941634,8.240959836590891e-36,NA,NA,NA,NA,2.902207903898214e-35,NA
OID20629,2934,lmer,NA,NA,NA,0.0834197022977331,0.012205628682007605,1.0949367135482253e-11,NA,NA,NA,NA,2.0850162955709856e-11,NA
OID20630,2934,lmer,NA,NA,NA,0.13376546047257937,0.016676793512061094,1.7837595200383482e-15,NA,NA,NA,NA,3.740264761170797e-15,NA
OID20631,2934,lmer,NA,NA,NA,0.12382518119570778,0.015936366191708577,1.2558083118900214e-14,NA,NA,NA,NA,2.581383752218377e-14,NA
OID20632,2934,lmer,NA,NA,NA,0.1270390181955022,0.010922325835971294,2.7869053636939286e-30,NA,NA,NA,NA,8.203549222635804e-30,NA
OID20633,2934,lmer,NA,NA,NA,0.1498439010862554,0.018564689194022717,1.1987964894794028e-15,NA,NA,NA,NA,2.524554855005976e-15,NA
OID20634,2934,lmer,NA,NA,NA,0.2316774914356703,0.015122019368236202,4.082741551907432e-50,NA,NA,NA,NA,2.628602104895468e-49,NA
OID20635,2934,lmer,NA,NA,NA,0.11275937387774283,0.013496178758113358,1.229945122960161e-16,NA,NA,NA,NA,2.6551917240860788e-16,NA
OID20636,2712,lmer,NA,NA,NA,0.16111821750816804,0.010080162354180673,8.678333108337231e-54,NA,NA,NA,NA,6.819023568728421e-53,NA
OID20637,2934,lmer,NA,NA,NA,-0.03494979911419855,0.014203070006340553,0.013951433279150573,NA,NA,NA,NA,0.018460859880016806,NA
OID20638,2934,lmer,NA,NA,NA,0.11861228724414995,0.014604752093023107,8.054472830487024e-16,NA,NA,NA,NA,1.7072678813280328e-15,NA
OID20639,2934,lmer,NA,NA,NA,0.06503172409687677,0.01254175653270673,2.3808189144866698e-7,NA,NA,NA,NA,3.969842377093289e-7,NA
OID20640,2934,lmer,NA,NA,NA,0.283437752195383,0.02029900784067534,2.4337139888093656e-42,NA,NA,NA,NA,1.0729631959713087e-41,NA
OID20641,2934,lmer,NA,NA,NA,0.3495573789871476,0.019672000795346232,1.1264614749124302e-65,NA,NA,NA,NA,1.7329720479837018e-64,NA
OID20642,2934,lmer,NA,NA,NA,0.08160821699965827,0.00904807640875224,4.418834003430084e-19,NA,NA,NA,NA,1.0122454382465624e-18,NA
OID20643,2934,lmer,NA,NA,NA,0.2952532032619254,0.020510007193252362,9.156939733477447e-45,NA,NA,NA,NA,4.453533251406752e-44,NA
OID20644,2934,lmer,NA,NA,NA,0.27390669640103843,0.020116387404782762,1.970363906564317e-40,NA,NA,NA,NA,8.111793942095068e-40,NA
OID20645,2934,lmer,NA,NA,NA,0.22946781089208382,0.01778549358527703,1.2829915149043632e-36,NA,NA,NA,NA,4.664408206549072e-36,NA
OID20646,2934,lmer,NA,NA,NA,0.25311110535702885,0.013980088120220892,7.462644945481324e-68,NA,NA,NA,NA,1.3382399494258842e-66,NA
OID20647,2934,lmer,NA,NA,NA,0.013842086374155679,0.01276180580103088,0.2782104855909999,NA,NA,NA,NA,0.3158094172359195,NA
OID20648,2934,lmer,NA,NA,NA,0.30525942220853325,0.020218970668964085,7.692741528871741e-49,NA,NA,NA,NA,4.570301522132541e-48,NA
OID20649,2934,lmer,NA,NA,NA,0.04119521653849222,0.012847742416886168,0.001365746728912174,NA,NA,NA,NA,0.0019551808621470768,NA
OID20650,2934,lmer,NA,NA,NA,0.3025583150343996,0.018151805916215517,1.910268079808264e-58,NA,NA,NA,NA,2.0230846366954914e-57,NA
OID20651,2934,lmer,NA,NA,NA,0.09284023779155175,0.015997145945880472,7.576105150691835e-9,NA,NA,NA,NA,1.3260452308666007e-8,NA
OID20652,2934,lmer,NA,NA,NA,0.06451769144126668,0.013893070555277828,3.647660748387214e-6,NA,NA,NA,NA,5.851872869119553e-6,NA
OID20653,2934,lmer,NA,NA,NA,0.14778485227705698,0.013722423168519658,2.5917979669977184e-26,NA,NA,NA,NA,6.905948457187175e-26,NA
OID20654,2934,lmer,NA,NA,NA,0.13404922775201544,0.016584882881113837,1.094154310870652e-15,NA,NA,NA,NA,2.3091790979602277e-15,NA
OID20655,2934,lmer,NA,NA,NA,0.3008174140622952,0.017049512280079598,8.482966689701338e-65,NA,NA,NA,NA,1.2523086683836875e-63,NA
OID20656,2712,lmer,NA,NA,NA,0.4294704301201064,0.015076993454822846,1.8558229745254975e-147,NA,NA,NA,NA,1.0849141109076059e-144,NA
OID20657,2934,lmer,NA,NA,NA,0.1782939682284499,0.016985677631508232,4.1525154303013e-25,NA,NA,NA,NA,1.0808372754025555e-24,NA
OID20658,2934,lmer,NA,NA,NA,-0.08100798221019746,0.01574543363712549,2.9433070319503e-7,NA,NA,NA,NA,4.891009922905472e-7,NA
OID20660,2934,lmer,NA,NA,NA,0.06679701985417458,0.01704724859762524,9.223835864580517e-5,NA,NA,NA,NA,1.3962336733386253e-4,NA
OID20661,2934,lmer,NA,NA,NA,0.21759564558515074,0.014162929056135169,2.2942418424123883e-50,NA,NA,NA,NA,1.4968903806632614e-49,NA
OID20662,2934,lmer,NA,NA,NA,-0.00469441898927149,0.014638069022538244,0.7484726404918762,NA,NA,NA,NA,0.7810730196921649,NA
OID20663,2934,lmer,NA,NA,NA,0.11285557302026697,0.017077282589128072,4.98332480654624e-11,NA,NA,NA,NA,9.289705618325676e-11,NA
OID20664,2934,lmer,NA,NA,NA,0.1938254076033843,0.01474122915954863,6.679135028484379e-38,NA,NA,NA,NA,2.522365851196362e-37,NA
OID20665,2934,lmer,NA,NA,NA,-0.0939559834701695,0.012806511345591076,3.2033999692108647e-13,NA,NA,NA,NA,6.369753816328815e-13,NA
OID20666,2934,lmer,NA,NA,NA,0.03825476162830759,0.012269641652966587,0.0018483645974367326,NA,NA,NA,NA,0.002621431207330213,NA
OID20667,2934,lmer,NA,NA,NA,0.09227244541138219,0.013183622319017742,3.5295027978472215e-12,NA,NA,NA,NA,6.80972718026893e-12,NA
OID20668,2934,lmer,NA,NA,NA,0.2983121448899939,0.01452406937038709,5.300354379433402e-85,NA,NA,NA,NA,2.582155975180639e-83,NA
OID20669,2934,lmer,NA,NA,NA,0.12422747221948194,0.018547217221169327,2.7505945655044872e-11,NA,NA,NA,NA,5.173737397020345e-11,NA
OID20670,2934,lmer,NA,NA,NA,0.055259799831282264,0.013890401619968818,7.196099549057192e-5,NA,NA,NA,NA,1.0972456432912974e-4,NA
OID20671,2934,lmer,NA,NA,NA,0.07744156813453332,0.016556075038141247,3.1003636621963402e-6,NA,NA,NA,NA,4.9985454961941e-6,NA
OID20672,2934,lmer,NA,NA,NA,0.3234057625608986,0.016992140610077592,2.7300474551752256e-74,NA,NA,NA,NA,7.457877300445966e-73,NA
OID20673,2934,lmer,NA,NA,NA,0.1845167765324359,0.015385212780428703,5.225565948326316e-32,NA,NA,NA,NA,1.6371199643041608e-31,NA
OID20674,2934,lmer,NA,NA,NA,0.14977801749663153,0.012141798693542653,1.004602038708148e-33,NA,NA,NA,NA,3.321778008081354e-33,NA
OID20675,2934,lmer,NA,NA,NA,0.2672117725184403,0.015168269835577708,1.215189811915333e-64,NA,NA,NA,NA,1.7759999101142592e-63,NA
OID20676,2934,lmer,NA,NA,NA,0.03692925341660339,0.011517477276645713,0.0013658841329128742,NA,NA,NA,NA,0.0019551808621470768,NA
OID20677,2934,lmer,NA,NA,NA,0.0974374089372906,0.015070845237504554,1.2701348311005233e-10,NA,NA,NA,NA,2.3320377583585613e-10,NA
OID20678,2934,lmer,NA,NA,NA,0.17977742785944895,0.01484458361980077,1.2911594375831068e-32,NA,NA,NA,NA,4.1564526828804197e-32,NA
OID20679,2934,lmer,NA,NA,NA,0.06502596226311487,0.016052637355155865,5.301908231799389e-5,NA,NA,NA,NA,8.130890745828759e-5,NA
OID20680,2934,lmer,NA,NA,NA,0.223030743121438,0.012228217620726371,8.711165787756659e-69,NA,NA,NA,NA,1.6751801051060997e-67,NA
OID20681,2934,lmer,NA,NA,NA,0.30060570972843004,0.0202514062823869,2.3543238043899875e-47,NA,NA,NA,NA,1.2862969121928848e-46,NA
OID20682,2934,lmer,NA,NA,NA,0.298601426556463,0.020464913794501417,6.87473750130027e-46,NA,NA,NA,NA,3.4826443182496867e-45,NA
OID20683,2934,lmer,NA,NA,NA,0.31875426362957593,0.02038244833808883,4.366983302676654e-52,NA,NA,NA,NA,3.061077264681981e-51,NA
OID20684,2934,lmer,NA,NA,NA,0.27160184320909075,0.01949411952508063,3.5750314365341163e-42,NA,NA,NA,NA,1.5504179360518134e-41,NA
OID20685,2934,lmer,NA,NA,NA,0.3150812225420488,0.02031283844086571,2.5808928949222645e-51,NA,NA,NA,NA,1.7626051242658362e-50,NA
OID20686,2934,lmer,NA,NA,NA,0.04177816716187742,0.015110816464373776,0.005749188113593088,NA,NA,NA,NA,0.007900741352154489,NA
OID20687,2934,lmer,NA,NA,NA,0.03980119694547423,0.01631158290215276,0.01477230765661686,NA,NA,NA,NA,0.019520549403386565,NA
OID20688,2934,lmer,NA,NA,NA,0.17312612310857264,0.009550175250455874,5.452021151916019e-68,NA,NA,NA,NA,9.898296786987903e-67,NA
OID20689,2934,lmer,NA,NA,NA,-0.01888584908389755,0.009497103153599891,0.04688612417567196,NA,NA,NA,NA,0.0589708007596769,NA
OID20690,2934,lmer,NA,NA,NA,0.12203548698589967,0.012594357621212563,1.0147759766356625e-21,NA,NA,NA,NA,2.4513968427322656e-21,NA
OID20691,2934,lmer,NA,NA,NA,0.36554944049375465,0.019354304678181427,2.5456225130083825e-73,NA,NA,NA,NA,6.643620183503127e-72,NA
OID20692,2934,lmer,NA,NA,NA,0.11374498226632618,0.013835577726236585,3.610151956810276e-16,NA,NA,NA,NA,7.708162286162481e-16,NA
OID20693,2934,lmer,NA,NA,NA,0.08012275867004068,0.012923331948201949,6.866485725795202e-10,NA,NA,NA,NA,1.2389344306481095e-9,NA
OID20694,2934,lmer,NA,NA,NA,0.17053927934477625,0.015656823028262663,7.221665227252252e-27,NA,NA,NA,NA,1.943731810244782e-26,NA
OID20695,2934,lmer,NA,NA,NA,0.128334257542996,0.012571195700562799,7.10163697900692e-24,NA,NA,NA,NA,1.7941300682486797e-23,NA
OID20696,2934,lmer,NA,NA,NA,0.15531403081024323,0.01363540307921597,3.725030602837424e-29,NA,NA,NA,NA,1.0622697026432966e-28,NA
OID20697,2934,lmer,NA,NA,NA,0.21512197986231285,0.01587012762899869,4.320692016094652e-40,NA,NA,NA,NA,1.7688211152723622e-39,NA
OID20698,2934,lmer,NA,NA,NA,0.2622785020843523,0.020156775840194468,3.2814207058401285e-37,NA,NA,NA,NA,1.2156644769544608e-36,NA
OID20699,2934,lmer,NA,NA,NA,0.00271030535493618,0.016182597746874534,0.8670074030055605,NA,NA,NA,NA,0.8864157534051252,NA
OID20700,2934,lmer,NA,NA,NA,0.039319942913504276,0.016620489046772498,0.01808970845895303,NA,NA,NA,NA,0.023775277799244474,NA
OID20701,2934,lmer,NA,NA,NA,0.1737939217530217,0.017059440891628138,8.577973141598754e-24,NA,NA,NA,NA,2.161501335594238e-23,NA
OID20702,2934,lmer,NA,NA,NA,0.09692033931903007,0.013582686402552738,1.3494419860907646e-12,NA,NA,NA,NA,2.638407307921943e-12,NA
OID20703,2934,lmer,NA,NA,NA,0.12770749749566854,0.015901207093314013,1.6377765891797103e-15,NA,NA,NA,NA,3.4390955245490613e-15,NA
OID20704,2934,lmer,NA,NA,NA,0.19937430909413772,0.011765976913483153,3.2695344524116855e-60,NA,NA,NA,NA,3.8380920499595813e-59,NA
OID20705,2934,lmer,NA,NA,NA,-0.09758808912766515,0.015641525653464827,5.37233739116176e-10,NA,NA,NA,NA,9.717414724236277e-10,NA
OID20706,2934,lmer,NA,NA,NA,0.10355791935564905,0.01402093053797067,2.2235942804518446e-13,NA,NA,NA,NA,4.451757590247083e-13,NA
OID20707,2934,lmer,NA,NA,NA,0.29534338682675787,0.019959723685517336,4.423169149181783e-47,NA,NA,NA,NA,2.3810172049831217e-46,NA
OID20708,2934,lmer,NA,NA,NA,0.10849438316456897,0.014862350200732448,4.149361989730692e-13,NA,NA,NA,NA,8.222769556598517e-13,NA
OID20709,2934,lmer,NA,NA,NA,0.3672222862630902,0.019094375253177743,9.598329959377323e-76,NA,NA,NA,NA,2.8628488235979503e-74,NA
OID20710,2934,lmer,NA,NA,NA,0.38828720108451914,0.020278994869073447,3.7930954529709226e-75,NA,NA,NA,NA,1.0977443573300997e-73,NA
OID20711,2175,lmer,NA,NA,NA,0.38005609206174834,0.02201724520420317,6.1079804731308105e-61,NA,NA,NA,NA,7.439011217900566e-60,NA
OID20712,2934,lmer,NA,NA,NA,-0.029476236614112823,0.014587434365287182,0.04344985496447191,NA,NA,NA,NA,0.05476667790476558,NA
OID20713,2934,lmer,NA,NA,NA,0.19837299188792695,0.013543564254933357,3.44842745963315e-46,NA,NA,NA,NA,1.768377800790824e-45,NA
OID20714,2934,lmer,NA,NA,NA,0.28388980251106605,0.018323923178100974,3.4159753974555316e-51,NA,NA,NA,NA,2.3274816053059485e-50,NA
OID20715,2934,lmer,NA,NA,NA,0.052769929880686836,0.01793958016336578,0.0033038898413955938,NA,NA,NA,NA,0.004625129313409636,NA
OID20716,2934,lmer,NA,NA,NA,0.058566700995360245,0.01728594687280666,7.175367828363851e-4,NA,NA,NA,NA,0.00104294381712121,NA
OID20717,2934,lmer,NA,NA,NA,0.3116211426821103,0.019813979652019614,1.2709629213543675e-52,NA,NA,NA,NA,9.264400546430963e-52,NA
OID20718,2934,lmer,NA,NA,NA,0.31491214497012154,0.020475977608541498,1.5850067074912714e-50,NA,NA,NA,NA,1.0387835439455126e-49,NA
OID20719,2934,lmer,NA,NA,NA,0.12089125600653305,0.015518838968324943,1.0732421788262437e-14,NA,NA,NA,NA,2.210773001204447e-14,NA
OID20720,2934,lmer,NA,NA,NA,0.4205833935534667,0.01840526843078643,9.047533780783268e-103,NA,NA,NA,NA,1.3222970620614747e-100,NA
OID20721,2934,lmer,NA,NA,NA,0.06968937273806956,0.018807674048548703,2.1684657725966415e-4,NA,NA,NA,NA,3.235541323787638e-4,NA
OID20722,2934,lmer,NA,NA,NA,0.3192095697680573,0.020001234301167545,4.6202963603692637e-54,NA,NA,NA,NA,3.7410322053627025e-53,NA
OID20723,2934,lmer,NA,NA,NA,0.1313963617547389,0.010624235532445408,6.935015175545631e-34,NA,NA,NA,NA,2.3035283361499863e-33,NA
OID20724,2934,lmer,NA,NA,NA,0.31615298982828194,0.019274175638915276,8.137440445729365e-57,NA,NA,NA,NA,7.623634109893247e-56,NA
OID20725,2934,lmer,NA,NA,NA,0.14772314215751287,0.017667482477442226,1.1526439553215841e-16,NA,NA,NA,NA,2.493840326724641e-16,NA
OID20726,2934,lmer,NA,NA,NA,0.008687815584361004,0.0184501734884819,0.6377783091486654,NA,NA,NA,NA,0.674710820717173,NA
OID20727,2934,lmer,NA,NA,NA,-0.007775994854455435,0.011196633075237146,0.48745479111584844,NA,NA,NA,NA,0.5288902577697197,NA
OID20728,2934,lmer,NA,NA,NA,0.11386956159984767,0.013179832822404041,1.1448764317211735e-17,NA,NA,NA,NA,2.548723389124897e-17,NA
OID20729,2934,lmer,NA,NA,NA,0.24565220875373123,0.02068087767416929,1.737043689446134e-31,NA,NA,NA,NA,5.327784579486936e-31,NA
OID20730,2934,lmer,NA,NA,NA,0.12309239502853195,0.013546851345414362,2.421136602603687e-19,NA,NA,NA,NA,5.563665321863661e-19,NA
OID20731,2934,lmer,NA,NA,NA,0.1368972750342248,0.01143675821247558,6.446345234424914e-32,NA,NA,NA,NA,2.0088131258234567e-31,NA
OID20732,2934,lmer,NA,NA,NA,0.03031427019589688,0.012194214566247353,0.01300333568223307,NA,NA,NA,NA,0.01725317757565468,NA
OID20733,2934,lmer,NA,NA,NA,0.39736973978789314,0.014469700323351885,6.359260630638788e-141,NA,NA,NA,NA,2.655445546193882e-138,NA
OID20734,2934,lmer,NA,NA,NA,0.03333148189590649,0.01479153347842191,0.02434266965068365,NA,NA,NA,NA,0.031458847421349016,NA
OID20735,2934,lmer,NA,NA,NA,0.23269093545914202,0.012698791631175299,2.3094959124791386e-69,NA,NA,NA,NA,4.687955939011473e-68,NA
OID20736,2934,lmer,NA,NA,NA,-0.030296932211645235,0.01075347819159632,0.00489000122735972,NA,NA,NA,NA,0.006758143540223387,NA
OID20737,2934,lmer,NA,NA,NA,0.14884793917242822,0.007474560337535737,1.936122468007629e-80,NA,NA,NA,NA,7.545714631981734e-79,NA
OID20738,2934,lmer,NA,NA,NA,0.26689821765091265,0.01304429222666049,1.5116674001101466e-84,NA,NA,NA,NA,7.243612804134358e-83,NA
OID20739,2934,lmer,NA,NA,NA,0.1555057955776808,0.01251101567575818,3.38949169832337e-34,NA,NA,NA,NA,1.1387912912872655e-33,NA
OID20740,2934,lmer,NA,NA,NA,0.336680782617146,0.020111608272242367,5.853535454581273e-59,NA,NA,NA,NA,6.432287268323708e-58,NA
OID20741,2934,lmer,NA,NA,NA,0.3177214242754248,0.019913603792818792,5.065930020049648e-54,NA,NA,NA,NA,4.0680531452211873e-53,NA
OID20742,2934,lmer,NA,NA,NA,0.3390630623664762,0.02014336568183926,1.5134137461175888e-59,NA,NA,NA,NA,1.7146156511246947e-58,NA
OID20743,2934,lmer,NA,NA,NA,0.06288218557100818,0.013483098360967973,3.313929555279698e-6,NA,NA,NA,NA,5.334039697182024e-6,NA
OID20744,2934,lmer,NA,NA,NA,0.45923512616544815,0.019978558767487702,6.592419020108442e-104,NA,NA,NA,NA,1.0141916208303672e-101,NA
OID20745,2934,lmer,NA,NA,NA,0.3163673259523935,0.017858273924416145,2.6816410040561833e-65,NA,NA,NA,NA,4.040431265389806e-64,NA
OID20746,2934,lmer,NA,NA,NA,0.06713932049390109,0.013041262154808766,2.892467152244767e-7,NA,NA,NA,NA,4.809261368607198e-7,NA
OID20747,2934,lmer,NA,NA,NA,0.12167999737445223,0.015867312266579538,2.7124037906053887e-14,NA,NA,NA,NA,5.5326980320583054e-14,NA
OID20748,2934,lmer,NA,NA,NA,0.29157855544555145,0.013486934920568508,3.4965787405455288e-93,NA,NA,NA,NA,3.0971211086710853e-91,NA
OID20749,2934,lmer,NA,NA,NA,0.36765965180414084,0.018894038402651674,2.4432058454286066e-77,NA,NA,NA,NA,8.115330325213429e-76,NA
OID20750,2934,lmer,NA,NA,NA,0.21836176060144052,0.015069666770814661,2.7462966751913762e-45,NA,NA,NA,NA,1.360580539251592e-44,NA
OID20751,2934,lmer,NA,NA,NA,0.2915869355424086,0.016935896777279507,5.124871520255315e-62,NA,NA,NA,NA,6.599118702073253e-61,NA
OID20752,2934,lmer,NA,NA,NA,0.02917209903306935,0.011614358076002624,0.012094048293294062,NA,NA,NA,NA,0.016112535625022125,NA
OID20753,2934,lmer,NA,NA,NA,0.014131052131066515,0.016592708185433788,0.3945154869722276,NA,NA,NA,NA,0.43548669502259113,NA
OID20754,2934,lmer,NA,NA,NA,-0.04395106537260146,0.018947922399144407,0.020465436256669026,NA,NA,NA,NA,0.026741381393939903,NA
OID20755,2934,lmer,NA,NA,NA,0.23565224124067674,0.014201660881314571,5.54601533706395e-58,NA,NA,NA,NA,5.628820427165946e-57,NA
OID20756,2934,lmer,NA,NA,NA,-0.03865724555866215,0.011272024234994566,6.172500087764029e-4,NA,NA,NA,NA,9.003102672921285e-4,NA
OID20757,2934,lmer,NA,NA,NA,0.03888007498091288,0.016538353569317772,0.018825911130040687,NA,NA,NA,NA,0.024687365739393865,NA
OID20758,2934,lmer,NA,NA,NA,0.15974659742025607,0.013678925989433157,1.6347488989147438e-30,NA,NA,NA,NA,4.8511381030739044e-30,NA
OID20759,2934,lmer,NA,NA,NA,0.27589293502666573,0.01408152232469422,3.058543927596993e-78,NA,NA,NA,NA,1.0771233614898807e-76,NA
OID20760,2934,lmer,NA,NA,NA,0.2726199460911546,0.02001840775972623,1.8954987493709158e-40,NA,NA,NA,NA,7.814587932878966e-40,NA
OID20761,2934,lmer,NA,NA,NA,0.252889639029185,0.020627770051143975,2.2920834084013735e-33,NA,NA,NA,NA,7.527820003097993e-33,NA
OID20762,2934,lmer,NA,NA,NA,0.24180430354143148,0.01595086473682786,3.4159542243998647e-49,NA,NA,NA,NA,2.084516534012694e-48,NA
OID20763,2934,lmer,NA,NA,NA,0.1629439341132564,0.013551021520228662,3.4361047757902627e-32,NA,NA,NA,NA,1.0834664789250202e-31,NA
OID20764,2934,lmer,NA,NA,NA,0.2745064180581329,0.013643606898122204,4.8276509268539925e-82,NA,NA,NA,NA,2.1061527849543612e-80,NA
OID20765,2934,lmer,NA,NA,NA,0.08124979135025572,0.01745509592066201,3.4587795253514267e-6,NA,NA,NA,NA,5.561063010232244e-6,NA
OID20766,2934,lmer,NA,NA,NA,0.2785674146541134,0.01259377124798312,4.68308266250765e-97,NA,NA,NA,NA,5.703604426045775e-95,NA
OID20767,2934,lmer,NA,NA,NA,0.12872818696410804,0.016513266452424846,1.028667669956841e-14,NA,NA,NA,NA,2.1234432198332246e-14,NA
OID20768,2934,lmer,NA,NA,NA,0.20318292889928846,0.01403215282371868,3.1113425427824724e-45,NA,NA,NA,NA,1.5336347812062675e-44,NA
OID20769,2934,lmer,NA,NA,NA,0.19862509635440978,0.01740732144028379,2.9728150344396803e-29,NA,NA,NA,NA,8.49417238090634e-29,NA
OID20770,2934,lmer,NA,NA,NA,0.009977586551194888,0.018898788694882377,0.5975940541224679,NA,NA,NA,NA,0.6356504440320137,NA
OID20771,2934,lmer,NA,NA,NA,0.3097880093197304,0.01563583397240268,7.398215881399423e-80,NA,NA,NA,NA,2.808439613159807e-78,NA
OID20772,2934,lmer,NA,NA,NA,0.09083877645880403,0.0086879695064581,6.227229661171445e-25,NA,NA,NA,NA,1.6122402391146266e-24,NA
OID20773,2934,lmer,NA,NA,NA,0.19525211097882078,0.01669924931859745,1.3849452100614537e-30,NA,NA,NA,NA,4.126600253832446e-30,NA
OID20774,2934,lmer,NA,NA,NA,0.338997913816071,0.019922001449938814,9.938865715703219e-61,NA,NA,NA,NA,1.1906272330737913e-59,NA
OID20775,2934,lmer,NA,NA,NA,0.01842438090489284,0.0048539314377904355,1.517233103673743e-4,NA,NA,NA,NA,2.2766285226069564e-4,NA
